page|83
项目|附注|2019 年度|2018 年度
一、营业总收入||3,296,780,754.88|2,785,643,552.25
其中：营业收入||3,291,855,970.18|2,780,909,894.54
利息收入||4,924,784.70|4,733,657.71
已赚保费|||
page|84
手续费及佣金收入|||
二、营业总成本||2,734,781,831.96|2,220,805,756.51
其中：营业成本||1,314,171,095.32|790,510,586.80
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||56,425,182.64|70,723,967.90
销售费用||843,249,627.68|876,626,687.46
管理费用||348,902,442.83|346,183,455.11
研发费用||86,500,242.46|90,905,262.42
财务费用||85,533,241.03|45,855,796.82
其中：利息费用||113,690,953.02|72,977,976.01
利息收入||8,514,635.12|17,819,074.00
加：其他收益||67,446,133.21|123,563,993.29
投资收益（损失以“－”号填列）||-972,533.73|3,750,348.67
其中：对联营企业和合营企业的投资收益||-972,533.73|-249,651.33
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-23,544,640.00|
资产减值损失（损失以“-”号填列）||-57,540,945.77|-118,185,833.30
资产处置收益（损失以“－”号填列）||-33,154.64|260,385.46
三、营业利润（亏损以“－”号填列）||547,353,781.99|574,226,689.86
加：营业外收入||2,065,353.25|1,192,296.41
减：营业外支出||12,090,362.95|24,925,396.69
四、利润总额（亏损总额以“－”号填列）||537,328,772.29|550,493,589.58
减：所得税费用||131,484,280.49|87,091,582.93
五、净利润（净亏损以“－”号填列）||405,844,491.80|463,402,006.65
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||405,844,491.80|463,402,006.65
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
page|85
1.归属于母公司股东的净利润（净亏损以“-”号填列）||408,648,864.38|462,436,499.38
2.少数股东损益（净亏损以“-”号填列）||-2,804,372.58|965,507.27
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||405,844,491.80|463,402,006.65
（一）归属于母公司所有者的综合收益总额||408,648,864.38|462,436,499.38
（二）归属于少数股东的综合收益总额||-2,804,372.58|965,507.27
八、每股收益：|||
（一）基本每股收益(元/股)||0.4812|0.5446
（二）稀释每股收益(元/股)||0.4812|0.5446
