page|72
项目|附注|2020 年 12 月 31 日|2019 年 12 月 31 日
流动资产：|||
货币资金|五(一)|867,994,230.78|37,539,563.13
结算备付金|||
拆出资金|||
交易性金融资产||-|-
衍生金融资产||-|-
应收票据||-|-
应收账款|五(二)|231,347,690.32|202,961,670.57
应收款项融资|五(三)|145,566,257.22|129,696,591.20
预付款项|五(四)|25,361,631.85|7,570,858.99
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|五(五)|1,548,425.29|7,155,011.91
其中：应收利息||-|-
应收股利||-|-
买入返售金融资产|||
存货|五(六)|169,222,746.78|119,536,751.27
合同资产||-|-
持有待售资产||-|-
一年内到期的非流动资产||-|-
其他流动资产|五(七)|8,167,701.53|13,090,566.57
流动资产合计||1,449,208,683.7|517,551,013.64
page|73
||7|
非流动资产：|||
发放贷款和垫款|||
债权投资||-|-
其他债权投资||-|-
长期应收款||-|-
长期股权投资||-|-
其他权益工具投资|五(八)|2,043,628.23|2,043,628.23
其他非流动金融资产||-|-
投资性房地产|五(九)|3,239,299.49|3,491,537.45
固定资产|五(十)|696,978,149.54|746,119,949.79
在建工程|五(十一)|94,460,882.59|52,619,143.40
生产性生物资产||-|-
油气资产||-|-
使用权资产|||
无形资产|五(十二)|159,237,991.70|158,668,029.74
开发支出||-|-
商誉||-|-
长期待摊费用|五(十三)|833,903.77|820,001.41
递延所得税资产|五(十四)|15,820,508.97|17,352,173.09
其他非流动资产|五(十五)|57,636,271.06|6,930,894.59
非流动资产合计||1,030,250,635.35|988,045,357.70
资产总计||2,479,459,319.12|1,505,596,371.34
流动负债：|||
短期借款|五(十六)|107,149,055.20|266,126,848.73
向中央银行借款|||
拆入资金|||
page|74
交易性金融负债||-|-
衍生金融负债||-|-
应付票据|五(十七)|2,700,000.00|19,968,507.80
应付账款|五(十八)|146,551,964.47|111,693,928.52
预收款项|五(十九)|224,410.48|13,285,938.41
合同负债|五(二十)|24,973,841.12|-
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|五(二十一)|30,676,147.19|27,241,165.94
应交税费|五(二十二)|45,075,028.44|25,480,673.68
其他应付款|五(二十三)|3,889,304.08|3,741,010.30
其中：应付利息||-|-
应付股利||-|-
应付手续费及佣金|||
应付分保账款|||
持有待售负债||-|-
一年内到期的非流动负债||-|-
其他流动负债|五(二十四)|3,210,833.30|-
流动负债合计||364,450,584.28|467,538,073.38
非流动负债：|||
保险合同准备金|||
长期借款||-|-
应付债券||-|-
其中：优先股||-|-
永续债||-|-
租赁负债|||
长期应付款||-|-
page|75
长期应付职工薪酬||-|-
预计负债||-|-
递延收益|五(二十五)|13,772,076.09|15,521,893.80
递延所得税负债|五(十四)|25,161,726.72|20,376,501.69
其他非流动负债||-|-
非流动负债合计||38,933,802.81|35,898,395.49
负债合计||403,384,387.09|503,436,468.87
所有者权益（或股东权益）：|||
实收资本（或股本）|五(二十六)|200,000,000.00|150,000,000.00
其他权益工具||-|-
其中：优先股||-|-
永续债||-|-
资本公积|五(二十七)|1,094,609,032.06|255,039,032.06
减：库存股||-|-
其他综合收益|五(二十八)|1,524,584.00|1,524,584.00
专项储备||-|-
盈余公积|五(二十九)|25,919,767.05|19,453,550.21
一般风险准备|||
未分配利润|五(三十)|754,021,548.92|576,142,736.20
归属于母公司所有者权益（或股东权益）合计||2,076,074,932.03|1,002,159,902.47
少数股东权益||-|-
所有者权益（或股东权益）合计||2,076,074,932.03|1,002,159,902.47
负债和所有者权益（或股东权益）总计||2,479,459,319.12|1,505,596,371.34
