page|86
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,395,429,303.86|2,332,805,037.22
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||261,825.20|
收到其他与经营活动有关的现金||57,151,720.35|37,842,148.08
经营活动现金流入小计||2,452,842,849.41|2,370,647,185.30
购买商品、接受劳务支付的现金||874,454,353.52|765,072,789.31
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,189,658,012.75|1,003,867,860.21
支付的各项税费||116,541,355.77|139,758,045.49
支付其他与经营活动有关的现金||358,358,609.43|319,984,505.57
经营活动现金流出小计||2,539,012,331.47|2,228,683,200.58
经营活动产生的现金流量净额||-86,169,482.06|141,963,984.72
二、投资活动产生的现金流量：|||
收回投资收到的现金||650,922,553.75|152,532,140.08
page|87
取得投资收益收到的现金||32,769,160.90|48,898,943.08
处置固定资产、无形资产和其他长期资产收回的现金净额||32,270,626.30|1,495,681.03
处置子公司及其他营业单位收到的现金净额||11,337,403.21|401,346.70
收到其他与投资活动有关的现金||499,552.05|
投资活动现金流入小计||727,799,296.21|203,328,110.89
购建固定资产、无形资产和其他长期资产支付的现金||133,946,584.08|144,554,789.75
投资支付的现金||122,859,451.91|82,660,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||190,506,594.06|
支付其他与投资活动有关的现金||113,000,000.00|
投资活动现金流出小计||560,312,630.05|227,214,789.75
投资活动产生的现金流量净额||167,486,666.16|-23,886,678.86
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||40,184,900.00|38,207,000.00
其中：子公司吸收少数股东投资收到的现金||40,184,900.00|38,207,000.00
取得借款收到的现金||17,982,639.70|11,150,000.00
收到其他与筹资活动有关的现金|||13,065,860.72
筹资活动现金流入小计||58,167,539.70|62,422,860.72
偿还债务支付的现金||9,000,000.00|
分配股利、利润或偿付利息支付的现金||11,027,738.10|7,682,717.32
其中：子公司支付给少数股东的股利、利润||9,453,252.44|7,620,416.37
支付其他与筹资活动有关的现金||302,519,192.62|6,840,000.00
筹资活动现金流出小计||322,546,930.72|14,522,717.32
筹资活动产生的现金流量净额||-264,379,391.02|47,900,143.40
四、汇率变动对现金及现金等价物的影响||-8,091.51|-16,746.27
五、现金及现金等价物净增加额||-183,070,298.43|165,960,702.99
加：期初现金及现金等价物余额||832,902,298.65|666,941,595.66
六、期末现金及现金等价物余额||649,832,000.22|832,902,298.65
