page|78
项目|附注|2021 年度|2020 年度
一、营业总收入||3,807,624,171.31|2,911,744,234.93
其中：营业收入||3,807,624,171.31|2,911,744,234.93
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,119,608,587.81|2,451,458,030.22
其中：营业成本||2,662,691,312.20|2,037,428,350.45
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||31,451,431.39|22,192,471.47
销售费用||34,386,319.32|36,359,696.56
page|79
管理费用||254,674,626.64|270,691,378.58
研发费用||151,240,267.68|90,637,124.71
财务费用||-14,835,369.42|-5,850,991.55
其中：利息费用||13,408,936.99|17,478,418.57
利息收入||31,733,399.34|28,915,034.21
加：其他收益||39,058,691.53|63,163,381.11
投资收益（损失以“－”号填列）||10,615,035.53|7,485,429.51
其中：对联营企业和合营企业的投资收益||3,014,830.97|7,478,781.51
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-29,803,461.25|-20,242,849.67
资产减值损失（损失以“-”号填列）||-4,388,599.68|-377,501.22
资产处置收益（损失以“－”号填列）||1,629,444.83|-14,904.04
三、营业利润（亏损以“－”号填列）||705,126,694.46|510,299,760.40
加：营业外收入||2,809,903.85|8,493,841.24
减：营业外支出||2,180,870.97|2,316,088.82
四、利润总额（亏损总额以“－”号填列）||705,755,727.34|516,477,512.82
减：所得税费用||114,478,030.29|86,629,469.97
五、净利润（净亏损以“－”号填列）||591,277,697.05|429,848,042.85
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||591,277,697.05|429,848,042.85
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||591,408,994.94|430,895,826.13
2.少数股东损益（净亏损以“-”号填列）||-131,297.89|-1,047,783.28
六、其他综合收益的税后净额||-1,250,249.38|-14,087,401.49
（一）归属母公司所有者的其他综合收益的税后净额||-1,250,249.38|-14,087,401.49
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他|||
page|80
综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-1,250,249.38|-14,087,401.49
（1）权益法下可转损益的其他综合收益||-1,250,249.38|-14,087,401.49
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||590,027,447.67|415,760,641.36
（一）归属于母公司所有者的综合收益总额||590,158,745.56|416,808,424.64
（二）归属于少数股东的综合收益总额||-131,297.89|-1,047,783.28
八、每股收益：|||
（一）基本每股收益(元/股)||0.42|0.31
（二）稀释每股收益(元/股)||0.42|0.31
