page|44
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||154,830,738.76|208,737,056.77
结算备付金|||
拆出资金|||
交易性金融资产||134,393,599.99|233,701,158.13
衍生金融资产|||
应收票据||1,249,008.22|1,030,000.00
应收账款||96,189,969.88|89,836,682.85
应收款项融资|||
预付款项||57,050,919.20|34,327,222.80
其他应收款||16,780,932.92|6,389,360.40
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||111,123,578.17|141,698,744.57
合同资产|||
持有待售资产|||2,796,928.19
一年内到期的非流动资产||10,000,000.00|20,000,000.00
其他流动资产||178,805,117.83|89,488,385.25
流动资产合计||760,423,864.97|828,005,538.96
非流动资产：|||
发放贷款和垫款|||
债权投资||20,000,000.00|30,000,000.00
长期股权投资||23,324,454.17|23,223,041.59
其他权益工具投资||6,342,543.33|8,471,896.57
其他非流动金融资产|||
投资性房地产||23,539,263.19|25,100,050.15
固定资产||281,106,525.72|102,523,591.28
在建工程|||108,548,902.03
无形资产||147,437,054.23|151,283,248.89
开发支出|||
商誉|||
长期待摊费用|||
递延所得税资产||4,437,853.06|4,652,714.79
其他非流动资产|||
非流动资产合计||506,187,693.70|453,803,445.30
资产总计||1,266,611,558.67|1,281,808,984.26
流动负债：|||
应付账款||90,813,750.22|63,160,632.43
预收款项|||
合同负债||118,236,052.40|91,875,135.13
卖出回购金融资产款|||
page|45
应付职工薪酬||83,946,723.67|59,635,140.77
应交税费||15,404,692.14|2,549,493.02
其他应付款||91,011,467.45|110,074,054.94
一年内到期的非流动负债||24,000,000.00|25,000,000.00
其他流动负债||6,902,644.65|6,333,422.07
流动负债合计||430,315,330.53|358,627,878.36
非流动负债：|||
保险合同准备金|||
长期借款||120,000,000.00|120,000,000.00
长期应付款||28,003,031.26|28,003,031.26
长期应付职工薪酬||9,010,000.00|
预计负债||16,551,712.13|15,995,591.05
递延收益||7,628,885.20|13,889,902.50
递延所得税负债||16,550,515.29|32,191,402.82
其他非流动负债|||
非流动负债合计||197,744,143.88|210,079,927.63
负债合计||628,059,474.41|568,707,805.99
所有者权益（或股东权益）：|||
实收资本（或股本）||402,110,702.00|402,110,702.00
资本公积||147,949,468.57|147,949,468.57
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||36,091,054.36|35,913,114.15
一般风险准备|||
未分配利润||65,036,470.25|135,444,967.50
归属于母公司所有者权益（或股东权益）合计||651,187,695.18|721,418,252.22
少数股东权益||-12,635,610.92|-8,317,073.95
所有者权益（或股东权益）合计||638,552,084.26|713,101,178.27
负债和所有者权益（或股东权益）总计||1,266,611,558.67|1,281,808,984.26
