page|68
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,519,648,597.42|1,428,899,335.98
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的|||
page|69
现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||12,979,698.31|8,671,306.29
收到其他与经营活动有关的现金|78|100,027,031.03|122,442,877.08
经营活动现金流入小计||1,632,655,326.76|1,560,013,519.35
购买商品、接受劳务支付的现金||1,035,220,798.10|745,707,996.18
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||177,434,364.01|216,963,185.73
支付的各项税费||55,717,942.78|55,652,252.56
支付其他与经营活动有关的现金|78|129,874,056.09|172,352,353.35
经营活动现金流出小计||1,398,247,160.98|1,190,675,787.82
经营活动产生的现金流量净额||234,408,165.78|369,337,731.53
二、投资活动产生的现金流量：|||
收回投资收到的现金||109,190,677.31|161,200,428.00
取得投资收益收到的现金||277,629.52|1,038,389.51
处置固定资产、无形资产和其他长期资产收回的现金净额||1,271,792.35|2,118,622.94
处置子公司及其他营业单位收到的现金净额||198,129,670.64|
收到其他与投资活动有关的现金|78|1,725,000.00|268,500.00
投资活动现金流入小计||310,594,769.82|164,625,940.45
购建固定资产、无形资产和其他长期资产支付的现金||60,098,786.59|76,420,598.74
投资支付的现金||106,000,000.00|83,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||2,068,887.52|
支付其他与投资活动有关的|78|1,500,000.00|
page|70
现金|||
投资活动现金流出小计||169,667,674.11|159,920,598.74
投资活动产生的现金流量净额||140,927,095.71|4,705,341.71
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||30,000.00
其中：子公司吸收少数股东投资收到的现金|||30,000.00
取得借款收到的现金||369,076,419.29|589,470,000.00
收到其他与筹资活动有关的现金|78|15,200,000.00|63,659,161.28
筹资活动现金流入小计||384,276,419.29|653,159,161.28
偿还债务支付的现金||490,100,000.00|945,800,000.00
分配股利、利润或偿付利息支付的现金||27,657,123.03|48,862,836.73
其中：子公司支付给少数股东的股利、利润|||300,000.00
支付其他与筹资活动有关的现金|78|131,247,156.40|93,978,418.76
筹资活动现金流出小计||649,004,279.43|1,088,641,255.49
筹资活动产生的现金流量净额||-264,727,860.14|-435,482,094.21
四、汇率变动对现金及现金等价物的影响||-2,061,340.27|888,490.27
五、现金及现金等价物净增加额||108,546,061.08|-60,550,530.70
加：期初现金及现金等价物余额||189,616,314.31|250,166,845.01
六、期末现金及现金等价物余额||298,162,375.39|189,616,314.31
