page|84
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||15,931,926,456|13,385,008,743
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|七(78)(1)|161,746,970|52,413,725
经营活动现金流入小计||16,093,673,426|13,437,422,468
购买商品、接受劳务支付的现金||(10,813,641,976)|(8,856,444,432)
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
page|85
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||(1,715,247,178)|(1,555,067,308)
支付的各项税费||(568,298,108)|(572,234,084)
支付其他与经营活动有关的现金|七(78)(2)|(1,549,008,314)|(1,421,139,467)
经营活动现金流出小计||(14,646,195,576)|(12,404,885,291)
经营活动产生的现金流量净额||1,447,477,850|1,032,537,177
二、投资活动产生的现金流量：|||
收回投资收到的现金||318,120,000|107,000,000
取得投资收益收到的现金||8,396,107|4,153,900
处置固定资产、无形资产和其他长期资产收回的现金净额||3,952,226|1,740,348
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||330,468,333|112,894,248
购建固定资产、无形资产和其他长期资产支付的现金||(394,274,720)|(426,403,669)
投资支付的现金||(435,339,900)|(169,334,000)
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|七(79)(2)|(499,217,483)|(327,742,767)
支付其他与投资活动有关的现金|七(78)(4)|(11,981,000)|(26,964,000)
投资活动现金流出小计||(1,340,813,103)|(950,444,436)
投资活动产生的现金流量净额||(1,010,344,770)|(837,550,188)
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||20,688,592|63,035,794
其中：子公司吸收少数股东投资收到的现金||18,828,592|9,610,862
取得借款收到的现金||1,734,017,728|1,588,648,281
收到其他与筹资活动有关的现金|||315,268,000
筹资活动现金流入小计||1,754,706,320|1,966,952,075
偿还债务支付的现金||(1,996,964,034)|(1,744,140,468)
分配股利、利润或偿付利息支付的现金||(203,194,174)|(298,587,762)
其中：子公司支付给少数股东的股利、利润||(26,235,810)|(67,850,411)
page|86
支付其他与筹资活动有关的现金|七(78)(6)|(49,745,554)|(19,988,855)
筹资活动现金流出小计||(2,249,903,762)|(2,062,717,085)
筹资活动产生的现金流量净额||(495,197,442)|(95,765,010)
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额|七(79)(1)|(58,064,362)|99,221,979
加：期初现金及现金等价物余额||855,345,649|756,123,670
六、期末现金及现金等价物余额|七(79)(1)|797,281,287|855,345,649
