page|95
项目|附注|2021 年度|2020 年度
一、营业总收入||996,290,977.71|1,023,947,055.09
其中：营业收入|七、61|996,290,977.71|1,023,947,055.09
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||644,088,904.06|639,105,768.06
其中：营业成本|七、61|171,234,131.80|142,410,301.51
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|8,616,910.92|8,951,147.14
销售费用|七、63|169,168,279.67|229,515,646.76
管理费用|七、64|98,480,129.21|87,093,225.87
研发费用|七、65|210,375,907.77|165,944,677.52
财务费用|七、66|-13,786,455.31|5,190,769.26
其中：利息费用|七、66|396,606.14|203,124.15
利息收入|七、66|20,387,073.83|5,504,658.87
加：其他收益|七、67|13,489,465.07|18,181,506.54
投资收益（损失以“－”号填列）|七、68|44,203,289.94|46,306,078.29
其中：对联营企业和合营企业的投资收益|七、68|-5,812,867.45|-1,400,293.18
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|8,781,701.30|6,683,846.54
信用减值损失（损失以“-”号填列）|七、71|-1,202,461.28|-2,121,024.37
资产减值损失（损失以“-”号填列）|七、72|-10,196,380.57|-8,100,681.79
资产处置收益（损失以“－”号填列）|七、73|69,672.34|-11,084.17
三、营业利润（亏损以“－”号填列）||407,347,360.45|445,779,928.07
加：营业外收入|七、74|3,150,123.93|10,654,360.11
减：营业外支出|七、75|8,067,457.88|2,198,213.96
page|96
四、利润总额（亏损总额以“－”号填列）||402,430,026.50|454,236,074.22
减：所得税费用|七、76|45,221,887.55|42,352,687.34
五、净利润（净亏损以“－”号填列）||357,208,138.95|411,883,386.88
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||357,208,138.95|411,883,386.88
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||338,827,868.38|394,845,106.00
2.少数股东损益（净亏损以“-”号填列）||18,380,270.57|17,038,280.88
六、其他综合收益的税后净额||-10,856,193.60|-8,228,801.63
（一）归属母公司所有者的其他综合收益的税后净额||-10,829,881.45|-8,228,801.63
1．不能重分类进损益的其他综合收益||-6,500,000.00|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|七、57|-6,500,000.00|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-4,329,881.45|-8,228,801.63
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|七、57|-4,329,881.45|-8,228,801.63
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-26,312.15|
七、综合收益总额||346,351,945.35|403,654,585.25
（一）归属于母公司所有者的综合收益总额||327,997,986.93|386,616,304.37
（二）归属于少数股东的综合收益总额||18,353,958.42|17,038,280.88
八、每股收益：|||
page|97
（一）基本每股收益(元/股)||1.41|1.64
（二）稀释每股收益(元/股)||1.40|1.63
