page|65
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,776,520,854.48|5,825,659,673.33
收到的税费返还||68,388.53|174,217.85
收到其他与经营活动有关的现金|七、48|128,430,492.95|432,457,514.34
经营活动现金流入小计||1,905,019,735.96|6,258,291,405.52
购买商品、接受劳务支付的现金||5,908,294,912.72|4,558,040,192.74
支付给职工及为职工支付的现金||107,870,013.96|93,492,188.64
支付的各项税费||1,546,574,865.69|1,215,798,987.18
支付其他与经营活动有关的现金|七、48|195,134,026.49|334,294,836.84
经营活动现金流出小计||7,757,873,818.86|6,201,626,205.40
经营活动产生的现金流量净额||-5,852,854,082.90|56,665,200.12
二、投资活动产生的现金流量：|||
收回投资收到的现金||632,344,907.46|1,486,620,065.99
取得投资收益收到的现金||182,141,594.10|120,708,297.99
处置固定资产、无形资产和其他长期资产收回的现金净额||13,115.74|633,314.01
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、48|4,000,000.00|
投资活动现金流入小计||818,499,617.30|1,607,961,677.99
购建固定资产、无形资产和其他长期资产支付的现金||8,143,389.36|2,902,064.49
投资支付的现金||556,158,684.00|562,645,118.00
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、48|26,000,000.00|500,969,658.48
投资活动现金流出小计||590,302,073.36|1,066,516,840.97
投资活动产生的现金流量净额||228,197,543.94|541,444,837.02
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||112,550,000.00|65,868,000.00
其中：子公司吸收少数股东投资收到的现金||112,550,000.00|65,868,000.00
取得借款收到的现金||4,877,599,832.77|1,950,615,900.00
发行债券收到的现金||2,487,500,000.00|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||7,477,649,832.77|2,016,483,900.00
偿还债务支付的现金||2,001,000,000.00|1,890,000,000.00
分配股利、利润或偿付利息支付的现金||814,312,510.44|1,395,173,551.81
其中：子公司支付给少数股东的股利、利润||116,000,000.00|311,464,611.75
支付其他与筹资活动有关的现金|七、48||3,019,200.35
筹资活动现金流出小计||2,815,312,510.44|3,288,192,752.16
筹资活动产生的现金流量净额||4,662,337,322.33|-1,271,708,852.16
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额|七、49|-962,319,216.63|-673,598,815.02
加：期初现金及现金等价物余额||5,002,843,319.07|5,676,442,134.09
六、期末现金及现金等价物余额||4,040,524,102.44|5,002,843,319.07
