page|76
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,378,462,322.86|3,504,809,989.04
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||62,423,054.55|51,275,138.26
收到其他与经营活动有关的现金|注释 78|128,069,676.69|84,406,642.77
经营活动现金流入小计||3,568,955,054.10|3,640,491,770.07
购买商品、接受劳务支付的现金||2,487,139,758.95|2,358,710,618.65
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||628,452,482.49|555,295,946.00
page|77
支付的各项税费||73,576,242.88|76,337,815.82
支付其他与经营活动有关的现金|注释 78|184,207,363.56|151,716,545.85
经营活动现金流出小计||3,373,375,847.88|3,142,060,926.32
经营活动产生的现金流量净额||195,579,206.22|498,430,843.75
二、投资活动产生的现金流量：|||
收回投资收到的现金||154,100,000.00|178,431.19
取得投资收益收到的现金||122,249,698.00|170,563,197.22
处置固定资产、无形资产和其他长期资产收回的现金净额||3,807,527.75|1,721,515.89
处置子公司及其他营业单位收到的现金净额||15,460,417.20|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||295,617,642.95|172,463,144.30
购建固定资产、无形资产和其他长期资产支付的现金||247,983,241.31|238,551,740.19
投资支付的现金||8,120,978.19|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||256,104,219.50|238,551,740.19
投资活动产生的现金流量净额||39,513,423.45|-66,088,595.89
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||138,120,000.00
其中：子公司吸收少数股东投资收到的现金|||3,000,000.00
取得借款收到的现金||1,371,205,127.23|1,963,487,390.27
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,371,205,127.23|2,101,607,390.27
偿还债务支付的现金||1,585,375,641.93|1,783,909,091.36
分配股利、利润或偿付利息支付的现金||86,581,792.13|97,702,870.46
其中：子公司支付给少数股东的股利、利润||6,070,400.00|11,120,800.00
支付其他与筹资活动有关的现金|注释 78|6,984,012.18|
筹资活动现金流出小计||1,678,941,446.24|1,881,611,961.82
筹资活动产生的现金流量净额||-307,736,319.01|219,995,428.45
四、汇率变动对现金及现金等价物的影响||-2,282,914.64|-6,936,257.73
五、现金及现金等价物净增加额||-74,926,603.98|645,401,418.58
加：期初现金及现金等价物余||1,128,281,471.68|482,880,053.10
page|78
额|||
六、期末现金及现金等价物余额||1,053,354,867.70|1,128,281,471.68
