page|86
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|附注七、1|3,833,688,197.33|575,078,743.51
结算备付金||-|-
拆出资金||-|-
page|87
交易性金融资产|附注七、2|941,534,935.89|231,550,000.00
衍生金融资产||-|-
应收票据|附注七、4|1,650,000.00|1,520,000.00
应收账款|附注七、5|2,748,004,030.65|2,183,923,096.92
应收款项融资|附注七、6|236,933,445.22|364,559,506.76
预付款项|附注七、7|364,214,448.75|73,862,678.30
应收保费||-|-
应收分保账款||-|-
应收分保合同准备金||-|-
其他应收款|附注七、8|109,360,935.90|27,537,976.19
其中：应收利息||-|-
应收股利||-|-
买入返售金融资产||-|-
存货|附注七、9|1,622,721,317.48|593,440,786.57
合同资产||-|-
持有待售资产||-|-
一年内到期的非流动资产||-|-
其他流动资产|附注七、13|363,703,486.58|238,824,752.82
流动资产合计||10,221,810,797.80|4,290,297,541.07
非流动资产：|||
发放贷款和垫款||-|-
债权投资||-|-
其他债权投资||-|-
长期应收款|附注七、16|125,801,840.55|136,595,295.66
长期股权投资|附注七、17|-|712,521.30
其他权益工具投资||-|-
其他非流动金融资产||-|-
投资性房地产|附注七、20|44,405,154.16|47,924,739.74
固定资产|附注七、21|9,650,718,524.10|11,391,953,594.62
在建工程|附注七、22|738,910,388.52|198,795,979.18
生产性生物资产||-|-
油气资产||-|-
使用权资产|附注七、25|470,231,118.37|-
无形资产|附注七、26|237,713,273.33|204,587,737.70
开发支出||-|-
商誉||-|-
长期待摊费用|附注七、29|8,693,585.02|22,502,494.72
递延所得税资产|附注七、30|167,213,534.76|189,635,648.21
其他非流动资产|附注七、31|206,114,690.83|386,539,126.69
非流动资产合计||11,649,802,109.64|12,579,247,137.82
资产总计||21,871,612,907.44|16,869,544,678.89
流动负债：|||
短期借款|附注七、32|1,594,431,536.08|809,053,693.49
向中央银行借款||-|-
拆入资金||-|-
交易性金融负债||-|-
衍生金融负债||-|-
应付票据|附注七、35|670,628,648.94|228,857,308.83
page|88
应付账款|附注七、36|1,815,175,125.28|1,054,017,565.25
预收款项||-|-
合同负债|附注七、38|171,161,783.41|105,587,791.08
卖出回购金融资产款||-|-
吸收存款及同业存放||-|-
代理买卖证券款||-|-
代理承销证券款||-|-
应付职工薪酬|附注七、39|67,052,585.66|43,474,070.94
应交税费|附注七、40|128,423,864.35|24,130,123.18
其他应付款|附注七、41|196,668,944.34|260,851,573.35
其中：应付利息||-|-
应付股利||-|-
应付手续费及佣金||-|-
应付分保账款||-|-
持有待售负债||-|-
一年内到期的非流动负债|附注七、43|1,109,742,704.65|1,395,840,870.76
其他流动负债|附注七、44|22,373,258.12|220,715,177.57
流动负债合计||5,775,658,450.83|4,142,528,174.45
非流动负债：|||
保险合同准备金|||
长期借款|附注七、45|309,700,000.00|565,250,000.00
应付债券||-|-
其中：优先股||-|-
永续债||-|-
租赁负债|附注七、47|379,277,014.36|-
长期应付款|附注七、48|4,420,470,252.69|4,356,505,559.84
长期应付职工薪酬||-|-
预计负债|附注七、50|32,457,192.76|-
递延收益|附注七、51|106,025,068.87|100,755,183.32
递延所得税负债|附注七、30|5,452,650.62|7,849,785.21
其他非流动负债|附注七、52|-|65,591.28
非流动负债合计||5,253,382,179.30|5,030,426,119.65
负债合计||11,029,040,630.13|9,172,954,294.10
所有者权益（或股东权益）：|||
实收资本（或股本）|附注七、53|2,414,602,861.00|1,993,017,701.00
其他权益工具||-|-
其中：优先股||-|-
永续债||-|-
资本公积|附注七、55|4,905,761,610.87|2,893,156,705.17
减：库存股|附注七、56|60,250,000.00|-
其他综合收益||-|-
专项储备||-|-
盈余公积|附注七、59|156,036,773.41|150,696,592.21
一般风险准备||-|-
未分配利润|附注七、60|3,366,547,803.76|2,543,728,759.49
归属于母公司所有者权益（或股东权益）合计||10,782,699,049.04|7,580,599,757.87
少数股东权益||59,873,228.27|115,990,626.92
page|89
所有者权益（或股东权益）合计||10,842,572,277.31|7,696,590,384.79
负债和所有者权益（或股东权益）总计||21,871,612,907.44|16,869,544,678.89
