page|60
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|七、1|255,955,644.39|356,052,565.59
结算备付金|||
拆出资金|||
交易性金融资产|七、2|238,860.00|
衍生金融资产|||
应收票据|七、4|213,538,516.47|166,819,424.52
应收账款|七、5|531,751,169.32|384,794,134.26
应收款项融资|七、6|327,761,545.71|302,741,187.78
预付款项|七、7|84,328,045.88|54,273,794.90
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|4,094,074.11|2,104,805.46
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|274,974,637.61|206,527,623.56
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|7,078,147.74|6,496,390.38
流动资产合计||1,699,720,641.23|1,479,809,926.45
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|七、20|2,783,318.05|2,449,687.50
固定资产|七、21|365,715,606.50|338,765,845.63
在建工程|七、22|88,591,713.59|30,824,846.22
生产性生物资产|||
油气资产|||
使用权资产|七、25|2,948,271.71|0.00
无形资产|七、26|80,284,542.42|83,142,486.75
开发支出|||
商誉|||
长期待摊费用|七、29|1,310,895.38|0.00
递延所得税资产|七、30|8,095,355.97|6,554,496.89
其他非流动资产|七、31|1,386,078.95|427,208.95
非流动资产合计||551,115,782.57|462,164,571.94
page|61
资产总计||2,250,836,423.80|1,941,974,498.39
流动负债：|||
短期借款|七、32|203,214,297.90|218,321,049.34
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|七、35|188,955,326.72|107,372,891.22
应付账款|七、36|257,228,640.75|212,216,878.58
预收款项|||
合同负债|七、38|11,195,056.34|11,541,313.16
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|62,094,886.53|56,187,981.87
应交税费|七、40|20,212,672.88|22,544,086.58
其他应付款|七、41|7,089,867.35|8,244,720.96
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|2,118,298.33|10,014,054.03
其他流动负债|七、44|11,073,526.87|4,918,843.97
流动负债合计||763,182,573.67|651,361,819.71
非流动负债：|||
保险合同准备金|||
长期借款|七、45|183,212,816.34|176,795,245.34
应付债券|||
其中：优先股|||
永续债|||
租赁负债|七、47|936,802.81|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|1,633,339.73|1,914,930.17
递延所得税负债|七、30|59,715.00|0.00
其他非流动负债|||
非流动负债合计||185,842,673.88|178,710,175.51
负债合计||949,025,247.55|830,071,995.22
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|341,000,000.00|341,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|420,642,976.58|420,642,976.58
减：库存股||0.00|0.00
其他综合收益|七、57|3,009.26|1,809.49
专项储备|||
page|62
盈余公积|七、59|20,680,820.28|11,335,747.44
一般风险准备|||
未分配利润|七、60|517,180,756.36|336,504,719.41
归属于母公司所有者权益（或股东权益）合计||1,299,507,562.48|1,109,485,252.92
少数股东权益||2,303,613.77|2,417,250.25
所有者权益（或股东权益）合计||1,301,811,176.25|1,111,902,503.17
负债和所有者权益（或股东权益）总计||2,250,836,423.80|1,941,974,498.39
