page|57
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||905,090,783.84|786,483,439.07
客户存款和同业存放款项净增加额|||
page|58
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||205,883.17|
收到其他与经营活动有关的现金|七、78（1）|65,186,342.78|32,176,117.02
经营活动现金流入小计||970,483,009.79|818,659,556.09
购买商品、接受劳务支付的现金||309,162,140.63|94,129,081.17
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||112,255,358.43|97,959,721.75
支付的各项税费||57,373,484.44|117,525,754.24
支付其他与经营活动有关的现金|七、78（2）|86,038,714.60|28,838,106.41
经营活动现金流出小计||564,829,698.10|338,452,663.57
经营活动产生的现金流量净额||405,653,311.69|480,206,892.52
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||2,059,151.68|118,841.40
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|20,513,881.42|544,168,666.67
page|59
投资活动现金流入小计||22,573,033.10|544,287,508.07
购建固定资产、无形资产和其他长期资产支付的现金||115,653,882.00|99,014,464.58
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||115,653,882.00|99,014,464.58
投资活动产生的现金流量净额||-93,080,848.90|445,273,043.49
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||4,000,000.00|600,000.00
其中：子公司吸收少数股东投资收到的现金||4,000,000.00|600,000.00
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||4,000,000.00|600,000.00
偿还债务支付的现金||256,000,000.00|196,000,000.00
分配股利、利润或偿付利息支付的现金||100,879,896.46|140,519,190.51
其中：子公司支付给少数股东的股利、利润||300,000.00|
支付其他与筹资活动有关的现金|七、78（6）|500,000.00|41,500,000.00
筹资活动现金流出小计||357,379,896.46|378,019,190.51
筹资活动产生的现金流量净额||-353,379,896.46|-377,419,190.51
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-40,807,433.67|548,060,745.50
加：期初现金及现金等价物余额||909,717,462.50|361,656,717.00
六、期末现金及现金等价物余额||868,910,028.83|909,717,462.50
