page|64
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金|||2,981,464,608.05  2,342,150,521.52
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||41,440,047.15|62,232,786.76
收到其他与经营活动有关的现金||154,782,203.60|79,323,578.90
经营活动现金流入小计|||3,177,686,858.80  2,483,706,887.18
购买商品、接受劳务支付的现金|||1,688,567,191.28  1,186,126,132.44
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||361,067,760.57|306,804,077.68
支付的各项税费||359,888,153.50|352,348,884.02
支付其他与经营活动有关的现金||122,351,420.76|111,817,485.93
经营活动现金流出小计|||2,531,874,526.11  1,957,096,580.07
经营活动产生的现金流量净额||645,812,332.69|526,610,307.11
二、投资活动产生的现金流量：|||
收回投资收到的现金|||3,556,334.00
取得投资收益收到的现金||15,017,849.99|37,629,268.02
处置固定资产、无形资产和其他长期资产收回的现金净额||19,547,852.78|4,498,623.31
处置子公司及其他营业单位收到的现金净额|||5,336,763.92
收到其他与投资活动有关的现金|||26,220,287.86
投资活动现金流入小计||34,565,702.77|77,241,277.11
购建固定资产、无形资产和其他长期资产支||132,259,880.15|131,306,750.48
page|65
付的现金|||
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||16,246,437.29
支付其他与投资活动有关的现金|||
投资活动现金流出小计||132,259,880.15|147,553,187.77
投资活动产生的现金流量净额||-97,694,177.38|-70,311,910.66
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||1,654,000,000.00  1,761,898,340.00
收到其他与筹资活动有关的现金|||80,000,000.00
筹资活动现金流入小计|||1,654,000,000.00  1,841,898,340.00
偿还债务支付的现金|||1,843,145,640.20  1,252,476,114.10
分配股利、利润或偿付利息支付的现金||94,644,930.74|121,359,045.48
其中：子公司支付给少数股东的股利、利润|||245,000.00
支付其他与筹资活动有关的现金||95,872,637.28|255,867,489.49
筹资活动现金流出小计|||2,033,663,208.22  1,629,702,649.07
筹资活动产生的现金流量净额||-379,663,208.22|212,195,690.93
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||168,454,947.09|668,494,087.38
加：期初现金及现金等价物余额||1,044,118,413.60|375,624,326.22
六、期末现金及现金等价物余额|||1,212,573,360.69  1,044,118,413.60
