page|89
项目|附注|2021 年度|2020 年度
一、营业总收入|七、61|4,486,547,408.31|4,077,186,279.35
其中：营业收入|七、61|4,486,547,408.31|4,077,186,279.35
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|4,560,983,716.76|4,019,574,635.90
其中：营业成本|七、61|4,178,391,828.41|3,624,040,787.30
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|29,556,306.30|24,403,529.86
销售费用|七、63|81,636,683.90|89,561,038.36
管理费用|七、64|203,236,110.66|205,190,599.24
研发费用|七、65|2,352,062.57|5,635,425.55
财务费用|七、66|65,810,724.92|70,743,255.59
page|90
其中：利息费用|七、66|74,302,650.09|81,556,215.02
利息收入|七、66|10,813,650.90|15,064,829.30
加：其他收益|七、67|160,829,036.50|90,556,226.38
投资收益（损失以“－”号填列）|七、68|8,788,134.57|-8,820,225.13
其中：对联营企业和合营企业的投资收益|七、68|7,975,342.98|-15,142,273.31
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|49,623.25|0.00
|信用减值损失（损失以“-”号填列）  七、71|-5,971,203.16|-12,305,406.12
资产减值损失（损失以“-”号填列）|||
|资产处置收益（损失以“－”号填列）  七、73|442,867.94|250,441.84
三、营业利润（亏损以“－”号填列）||89,702,150.65|127,292,680.42
加：营业外收入|七、74|45,001,772.44|39,516,914.38
减：营业外支出|七、75|8,834,945.77|8,331,681.24
四、利润总额（亏损总额以“－”号填列）||125,868,977.32|158,477,913.56
减：所得税费用|七、76|26,855,693.72|36,637,209.99
五、净利润（净亏损以“－”号填列）||99,013,283.60|121,840,703.57
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||99,013,283.60|121,840,703.57
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||85,241,032.07|119,921,536.81
2.少数股东损益（净亏损以“-”号填列）||13,772,251.53|1,919,166.76
六、其他综合收益的税后净额||-12,629,704.78|-800,827.65
（一）归属母公司所有者的其他综合收益的税后净额|七、57|-12,555,660.89|-734,523.28
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|七、57|-12,555,660.89|-734,523.28
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|七、57|-12,555,660.89|-734,523.28
（7）其他|||
（二）归属于少数股东的其他综合收益的税||-74,043.89|-66,304.37
page|91
后净额|||
七、综合收益总额||86,383,578.82|121,039,875.92
（一）归属于母公司所有者的综合收益总额||72,685,371.18|119,187,013.53
（二）归属于少数股东的综合收益总额||13,698,207.64|1,852,862.39
八、每股收益：|||
（一）基本每股收益(元/股)||0.15|0.21
（二）稀释每股收益(元/股)||0.15|0.20
