page|83
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
page|84
销售商品、提供劳务收到的现金||1,750,263,061.10|1,531,120,179.54
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||81,995,851.43|64,051,745.45
收到其他与经营活动有关的现金||436,017,225.82|453,104,168.79
经营活动现金流入小计||2,268,276,138.35|2,048,276,093.78
购买商品、接受劳务支付的现金||933,233,817.78|831,201,651.08
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||235,529,641.25|198,065,601.59
支付的各项税费||178,233,158.77|137,892,828.39
支付其他与经营活动有关的现金||780,553,427.14|776,942,573.50
经营活动现金流出小计||2,127,550,044.94|1,944,102,654.56
经营活动产生的现金流量净额||140,726,093.41|104,173,439.22
二、投资活动产生的现金流量：|||
收回投资收到的现金||180,810,000.00|169,000,000.00
取得投资收益收到的现金||6,352,174.90|13,857,606.51
处置固定资产、无形资产和其他长期资产收回的现金净额||388,050.48|105,000.00
处置子公司及其他营业单位收到的现金净额||7,178,046.77|
收到其他与投资活动有关的现金|||
投资活动现金流入小计||194,728,272.15|182,962,606.51
购建固定资产、无形资产和其他长期资产支付的现金||296,023,497.81|155,443,578.03
投资支付的现金||166,031,820.00|276,626,054.90
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||100,000,000.00
支付其他与投资活动有关的现金|||50,949.91
投资活动现金流出小计||462,055,317.81|532,120,582.84
投资活动产生的现金流量净额||-267,327,045.66|-349,157,976.33
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||24,644,628.51|38,006,100.00
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||30,000,000.00|19,900,000.00
page|85
收到其他与筹资活动有关的现金||93,160,000.00|
筹资活动现金流入小计||147,804,628.51|57,906,100.00
偿还债务支付的现金||19,860,800.00|
分配股利、利润或偿付利息支付的现金||7,482,069.50|7,394,337.01
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||2,061,705.00|
筹资活动现金流出小计||29,404,574.50|7,394,337.01
筹资活动产生的现金流量净额||118,400,054.01|50,511,762.99
四、汇率变动对现金及现金等价物的影响||-608,420.64|-118,404.92
五、现金及现金等价物净增加额||-8,809,318.88|-194,591,179.04
加：期初现金及现金等价物余额||415,215,117.65|609,806,296.69
六、期末现金及现金等价物余额||406,405,798.77|415,215,117.65
