page|101
项目|2020 年度|2019 年度
一、营业总收入|1,943,387,548.06|2,014,294,669.18
其中：营业收入|1,943,387,548.06|2,014,294,669.18
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|1,791,526,696.86|1,803,018,341.70
其中：营业成本|1,565,249,712.26|1,528,327,006.99
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|13,493,318.83|14,022,627.00
销售费用|44,359,021.84|109,655,464.14
管理费用|101,059,873.72|91,149,717.09
研发费用|45,459,205.23|51,615,219.46
财务费用|21,905,564.98|8,248,307.02
其中：利息费用|7,849,232.42|6,417,770.14
利息收入|2,096,191.97|4,274,044.08
加：其他收益|9,614,971.65|9,319,935.77
投资收益（损失以“－”号填列）|2,114,306.71|1,523,311.03
其中：对联营企业和合营企业的投资收益|1,756,887.55|1,523,311.03
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
page|102
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|575,697.80|-29,771.47
信用减值损失（损失以“-”号填列）|-6,102,132.09|-5,158,931.91
资产减值损失（损失以“-”号填列）|-491,951.82|-334,993.86
资产处置收益（损失以“-”号填列）|123,467.46|-3,314.56
三、营业利润（亏损以“－”号填列）|157,695,210.91|216,592,562.48
加：营业外收入|1,888,063.05|9,162,701.53
减：营业外支出|3,500,743.45|4,074,225.94
四、利润总额（亏损总额以“－”号填列）|156,082,530.51|221,681,038.07
减：所得税费用|30,301,500.18|37,331,118.04
五、净利润（净亏损以“－”号填列）|125,781,030.33|184,349,920.03
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|125,781,030.33|184,349,920.03
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|125,781,030.33|184,349,920.03
2.少数股东损益||
六、其他综合收益的税后净额|-287,395.64|104,068.09
归属母公司所有者的其他综合收益的税后净额|-287,395.64|104,068.09
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
page|103
5.其他||
（二）将重分类进损益的其他综合收益|-287,395.64|104,068.09
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-287,395.64|104,068.09
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|125,493,634.69|184,453,988.12
归属于母公司所有者的综合收益总额|125,493,634.69|184,453,988.12
归属于少数股东的综合收益总额||
八、每股收益：||
（一）基本每股收益|0.34|0.47
（二）稀释每股收益|0.34|0.47
