page|66
项目|附注|2021 年度|2020 年度
一、营业总收入||224,675,597.89|298,217,735.22
其中：营业收入|||
利息收入|(五十七）|4,370,141.93|56,889,798.62
已赚保费|||
手续费及佣金收入|(五十七）|220,305,455.96|241,327,936.60
二、营业总成本||1,440,783,928.16|1,506,872,910.96
其中：营业成本|||
利息支出|(五十七）|1,231,940,072.84|1,137,674,500.29
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|(五十八）|3,973,916.65|3,380,332.69
销售费用|||
管理费用|(六十）|204,869,938.67|365,818,077.98
研发费用|||
财务费用|||
其中：利息费用|||
利息收入|||
加：其他收益|（六十三）|196,694.67|2,785,437.84
投资收益（损失以“－”号填列）|（六十四）|1,079,901,212.65|1,195,107.17
其中：对联营企业和合营企业的投资收益|（六十四）|460,238,688.15|34,669,016.08
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|（六十六)|60,169,820.09|-428,445,425.66
page|67
信用减值损失（损失以“-”号填列）|（六十七)|-302,869,461.21|-5,662,990,852.67
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|（六十九)|267,502.27|
三、营业利润（亏损以“－”号填列）||-378,442,561.80|-7,296,110,909.06
加：营业外收入|（七十)|2,000.00|10,040.00
减：营业外支出|（七十一)|713,866,807.25|935,114,014.46
四、利润总额（亏损总额以“－”号填列）||-1,092,307,369.05|-8,231,214,883.52
减：所得税费用|（七十二)|37,541,020.92|-1,492,698,408.04
五、净利润（净亏损以“－”号填列）||-1,129,848,389.97|-6,738,516,475.48
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-1,129,848,389.97|-6,738,516,475.48
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-1,129,209,611.93|-6,738,002,833.36
2.少数股东损益（净亏损以“-”号填列）||-638,778.04|-513,642.12
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
page|68
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-1,129,848,389.97|-6,738,516,475.48
（一）归属于母公司所有者的综合收益总额||-1,129,209,611.93|-6,738,002,833.36
（二）归属于少数股东的综合收益总额||-638,778.04|-513,642.12
八、每股收益：|||
（一）基本每股收益(元/股)|（七十三）|-0.2065|-1.2320
（二）稀释每股收益(元/股)|（七十三）|-0.2065|-1.2320
