page|81
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,513,329,843.56|2,273,328,415.37
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||84,477,461.44|74,519,753.58
收到其他与经营活动有关的现金|七、78(1)|46,886,702.21|65,871,083.33
经营活动现金流入小计||2,644,694,007.21|2,413,719,252.28
购买商品、接受劳务支付的现金||1,122,120,096.45|898,263,164.15
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
page|82
支付给职工及为职工支付的现金||1,181,474,880.25|948,881,540.02
支付的各项税费||140,088,219.07|178,961,619.60
支付其他与经营活动有关的现金|七、78(2)|288,026,166.86|284,743,568.15
经营活动现金流出小计||2,731,709,362.63|2,310,849,891.92
经营活动产生的现金流量净额|七、79(1)|-87,015,355.42|102,869,360.36
二、投资活动产生的现金流量：|||
收回投资收到的现金||263,728,970.39|2,860,000.00
取得投资收益收到的现金|七、78(3)|6,495,720.82|7,906,793.92
处置固定资产、无形资产和其他长期资产收回的现金净额||2,015,741.74|283,965.53
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||272,240,432.95|11,050,759.45
购建固定资产、无形资产和其他长期资产支付的现金||73,356,056.86|69,645,377.43
投资支付的现金|七、78(4)|116,435,000.00|171,300,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78(4)||12,676,682.26
投资活动现金流出小计||189,791,056.86|253,622,059.69
投资活动产生的现金流量净额||82,449,376.09|-242,571,300.24
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||919,920.00|
其中：子公司吸收少数股东投资收到的现金||919,920.00|
取得借款收到的现金||69,000,000.00|50,000,000.00
发行债券收到的现金|||516,000,000.00
收到其他与筹资活动有关的现金|七、78(5)|21,834,015.00|
筹资活动现金流入小计||91,753,935.00|566,000,000.00
偿还债务支付的现金||11,300,000.00|68,276,200.00
分配股利、利润或偿付利息支付的现金||32,110,892.48|28,725,429.64
其中：子公司支付给少数股东的股利、利润||146,062.85|
支付其他与筹资活动有关的现金|七、78(6)|120,415,457.37|49,668,369.32
筹资活动现金流出小计||163,826,349.85|146,669,998.96
筹资活动产生的现金流量净额||-72,072,414.85|419,330,001.04
page|83
四、汇率变动对现金及现金等价物的影响||116,140.67|856,999.69
五、现金及现金等价物净增加额||-76,522,253.51|280,485,060.85
加：期初现金及现金等价物余额||593,589,506.14|313,104,445.29
六、期末现金及现金等价物余额|七、79(4)|517,067,252.63|593,589,506.14
