page|76
项目|附注|2020 年度|2019 年度
一、营业总收入||6,601,164,525.80|5,380,989,963.80
其中：营业收入|七、61|6,601,164,525.80|5,380,989,963.80
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||5,651,903,857.53|4,690,254,669.08
其中：营业成本|七、61|4,960,317,185.57|4,030,668,526.12
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|30,117,335.82|33,504,281.71
销售费用|七、63|193,396,601.15|189,959,517.43
管理费用|七、64|255,101,756.83|235,121,373.94
研发费用|七、65|67,993,266.25|61,159,455.04
财务费用|七、66|144,977,711.91|139,841,514.84
其中：利息费用|七、66|165,001,581.47|152,149,394.52
利息收入|七、66|26,045,168.96|15,453,899.93
加：其他收益|七、67|47,636,641.78|66,701,865.20
|投资收益（损失以“－”号填列）  七、68|11,458,736.81|9,497,335.72
其中：对联营企业和合营企业的投资收益|七、68|11,137,849.24|8,409,730.49
以摊余成本计量的金融资产|||
page|77
终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-42,410,055.86|-51,818,318.02
资产减值损失（损失以“-”号填列）|七、72|-34,524,184.47|
资产处置收益（损失以“－”号填列）|七、73|25,180,369.84|13,868,123.69
三、营业利润（亏损以“－”号填列）||956,602,176.37|728,984,301.31
加：营业外收入|七、74|13,221,422.06|8,964,453.88
减：营业外支出|七、75|5,695,252.06|11,461,696.79
四、利润总额（亏损总额以“－”号填列）||964,128,346.37|726,487,058.40
减：所得税费用|七、76|179,719,320.64|145,645,112.14
五、净利润（净亏损以“－”号填列）||784,409,025.73|580,841,946.26
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||784,409,025.73|580,841,946.26
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||663,909,525.23|488,736,023.01
2.少数股东损益（净亏损以“-”号填列）||120,499,500.50|92,105,923.25
六、其他综合收益的税后净额||2,253,670.09|4,289,474.70
（一）归属母公司所有者的其他综合收益的税后净额||2,253,670.09|4,289,474.70
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||2,253,670.09|4,289,474.70
（1）权益法下可转损益的其他综合收益||2,253,670.09|4,289,474.70
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益|||
page|78
的税后净额|||
七、综合收益总额||786,662,695.82|585,131,420.96
（一）归属于母公司所有者的综合收益总额||666,163,195.32|493,025,497.71
（二）归属于少数股东的综合收益总额||120,499,500.50|92,105,923.25
八、每股收益：|||
（一）基本每股收益(元/股)||0.70|0.61
（二）稀释每股收益(元/股)||0.69|0.61
