page|89
项目|附注|2020 年度|2019 年度
一、营业总收入||1,158,705,322.14|946,028,497.39
其中：营业收入||1,158,705,322.14|946,028,497.39
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,090,582,221.05|933,227,319.65
其中：营业成本||863,146,894.35|708,150,051.74
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
page|90
保单红利支出|||
分保费用|||
税金及附加||13,954,006.18|13,933,345.66
销售费用||28,298,091.69|43,931,189.33
管理费用||66,836,141.42|68,598,586.43
研发费用||107,985,550.97|91,044,081.65
财务费用||10,361,536.44|7,570,064.84
其中：利息费用||9,923,528.48|9,742,495.48
利息收入||1,201,441.86|2,541,462.11
加：其他收益||31,210,389.87|31,532,651.47
投资收益（损失以“－”号填列）||21,669,903.82|15,410,804.02
其中：对联营企业和合营企业的投资收益||-1,184,729.62|
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||73,940,682.18|121,665,731.12
信用减值损失（损失以“-”号填列）||-3,374,495.36|1,472,628.20
资产减值损失（损失以“-”号填列）||-36,439,268.59|-33,432,562.15
资产处置收益（损失以“－”号填列）||2,467,265.21|746,134.88
三、营业利润（亏损以“－”号填列）||157,597,578.22|150,196,565.28
加：营业外收入||8,699,752.09|1,815,667.87
减：营业外支出||1,805,209.83|907,062.77
四、利润总额（亏损总额以“－”号填列）||164,492,120.48|151,105,170.38
减：所得税费用||25,131,706.70|14,276,101.47
五、净利润（净亏损以“－”号填列）||139,360,413.78|136,829,068.91
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||138,967,871.26|136,685,998.31
2.终止经营净利润（净亏损以“－”号填列）||392,542.52|143,070.60
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||149,622,857.24|146,366,719.97
2.少数股东损益（净亏损以“-”号填列）||-10,262,443.46|-9,537,651.06
六、其他综合收益的税后净额||2,256,330.34|-3,004,580.52
（一）归属母公司所有者的其他综合收益的税后净额||2,180,447.69|-2,935,975.43
1．不能重分类进损益的其他综||2,040,842.74|-2,960,544.85
page|91
合收益|||
（1）重新计量设定受益计划变动额||5,011,896.95|-2,960,544.85
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-2,971,054.21|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||139,604.95|24,569.42
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||139,604.95|24,569.42
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||75,882.65|-68,605.09
七、综合收益总额||141,616,744.12|133,824,488.39
（一）归属于母公司所有者的综合收益总额||151,803,304.93|143,430,744.54
（二）归属于少数股东的综合收益总额||-10,186,560.81|-9,606,256.15
八、每股收益：|||
（一）基本每股收益(元/股)||0.37|0.37
（二）稀释每股收益(元/股)||0.37|0.37
