page|69
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|五、（一）1|510,001,419.75|343,119,058.61
结算备付金|||
拆出资金|||
page|70
交易性金融资产|五、（一）2|550,133,597.26|110,290,643.84
衍生金融资产|||
应收票据|五、（一）3|1,173,057.84|
应收账款|五、（一）4|347,731,348.58|310,256,705.31
应收款项融资|五、（一）5|234,888,852.84|268,865,631.29
预付款项|五、（一）6|4,275,537.75|1,804,546.78
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|五、（一）7|436,389.28|1,305,073.93
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|五、（一）8|141,673,664.67|108,592,022.53
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|五、（一）9|2,039,052.76|3,638,371.89
流动资产合计||1,792,352,920.73|1,147,872,054.18
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|五、（一）10|456,155,646.48|384,934,237.09
在建工程|五、（一）11|26,105,946.84|52,157,007.63
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|五、（一）12|36,147,728.58|37,164,939.42
开发支出|||
商誉|||
长期待摊费用|五、（一）13|4,963,548.82|4,008,890.79
递延所得税资产|五、（一）14|8,822,755.49|4,817,829.76
其他非流动资产|五、（一）15|19,124,745.45|640,000.00
非流动资产合计||551,320,371.66|483,722,904.69
资产总计||2,343,673,292.39|1,631,594,958.87
流动负债：|||
短期借款|五、（一）16|20,024,712.33|10,015,950.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|五、（一）17|9,550,000.00|37,592,071.50
page|71
应付账款|五、（一）18|238,558,035.91|251,807,512.18
预收款项|||
合同负债|五、（一）19|1,812,373.58|1,070,205.25
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|五、（一）20|34,163,394.95|21,651,930.29
应交税费|五、（一）21|15,370,805.87|6,976,446.62
其他应付款|五、（一）22|1,710,031.97|6,167,458.20
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债  五、（一）23|||20,034,833.33
其他流动负债|五、（一）24|235,577.57|130,046.57
流动负债合计||321,424,932.18|355,446,453.94
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|五、（一）25|32,780,603.40|29,252,842.05
递延所得税负债|||
其他非流动负债|||
非流动负债合计||32,780,603.40|29,252,842.05
负债合计||354,205,535.58|384,699,295.99
所有者权益（或股东权益）：|||
实收资本（或股本）|五、（一）26|239,200,000.00|208,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|五、（一）27|1,102,899,675.67|455,927,746.95
减：库存股|||
其他综合收益|五、（一）28|-1,015,410.10|1,034,249.11
专项储备|||
盈余公积|五、（一）29|81,168,451.05|60,080,456.77
一般风险准备|||
未分配利润|五、（一）30|553,963,188.45|509,863,478.15
归属于母公司所有者权益（或股东权益）合计||1,976,215,905.07|1,234,905,930.98
少数股东权益||13,251,851.74|11,989,731.90
page|72
所有者权益（或股东权益）合计||1,989,467,756.81|1,246,895,662.88
负债和所有者权益（或股东权益）总计||2,343,673,292.39|1,631,594,958.87
