page|83
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|6,110,120,089.66|5,892,890,125.38
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还||
收到其他与经营活动有关的现金|61,850,648.38|73,262,748.29
经营活动现金流入小计|6,171,970,738.04|5,966,152,873.67
购买商品、接受劳务支付的现金|4,794,173,186.70|4,935,652,538.87
客户贷款及垫款净增加额||
page|84
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|467,830,217.65|349,891,583.35
支付的各项税费|172,320,587.37|115,450,641.16
支付其他与经营活动有关的现金|94,939,893.54|82,064,566.78
经营活动现金流出小计|5,529,263,885.26|5,483,059,330.16
经营活动产生的现金流量净额|642,706,852.78|483,093,543.51
二、投资活动产生的现金流量：||
收回投资收到的现金|1,280,000,000.00|897,290,000.00
取得投资收益收到的现金|9,488,970.38|7,858,773.14
处置固定资产、无形资产和其他长期资产收回的现金净额|43,595,885.51|2,141,065.37
处置子公司及其他营业单位收到的现金净额||97,429,736.55
收到其他与投资活动有关的现金||
投资活动现金流入小计|1,333,084,855.89|1,004,719,575.06
购建固定资产、无形资产和其他长期资产支付的现金|131,777,312.29|374,184,885.61
投资支付的现金|1,832,270,000.00|1,040,790,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||548,120.13
支付其他与投资活动有关的现金||
投资活动现金流出小计|1,964,047,312.29|1,415,523,005.74
投资活动产生的现金流量净额|-630,962,456.40|-410,803,430.68
三、筹资活动产生的现金流量：||
吸收投资收到的现金|2,300,000.00|
其中：子公司吸收少数股东投资收到的现金|2,300,000.00|
取得借款收到的现金||
收到其他与筹资活动有关的现金|1,524,500,000.00|1,397,000,000.00
page|85
筹资活动现金流入小计|1,526,800,000.00|1,397,000,000.00
偿还债务支付的现金|85,627,326.00|85,627,326.00
分配股利、利润或偿付利息支付的现金|81,938,906.64|43,058,746.81
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|1,480,107,352.71|1,268,750,000.00
筹资活动现金流出小计|1,647,673,585.35|1,397,436,072.81
筹资活动产生的现金流量净额|-120,873,585.35|-436,072.81
四、汇率变动对现金及现金等价物的影响|-0.39|-77.52
五、现金及现金等价物净增加额|-109,129,189.36|71,853,962.50
加：期初现金及现金等价物余额|917,859,934.97|846,005,972.47
六、期末现金及现金等价物余额|808,730,745.61|917,859,934.97
