page|79
项目|附注|2019 年度|2018 年度
一、营业总收入||10,506,790,063.72|10,747,706,567.93
其中：营业收入||10,506,790,063.72|10,747,706,567.93
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||10,228,595,057.74|10,418,372,588.25
其中：营业成本||9,274,928,147.60|9,507,036,089.72
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||7,728,397.15|52,711,451.29
销售费用||449,373,610.01|366,756,453.41
管理费用||175,825,867.69|151,856,337.38
研发费用||259,846,749.78|274,430,221.55
财务费用||60,892,285.51|65,582,034.90
其中：利息费用||66,220,365.97|71,192,124.75
利息收入||4,392,882.26|5,681,856.12
加：其他收益||57,058,991.53|
投资收益（损失以“－”号填列）||-20,849,231.98|-66,786,695.30
其中：对联营企业和合营企业||-16,173,287.34|-16,800,094.10
page|80
的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-69,015,920.05|
资产减值损失（损失以“-”号填列）|||-118,845,174.89
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||245,388,845.48|143,702,109.49
加：营业外收入||1,346,099.18|8,524,725.50
减：营业外支出||7,778,918.30|13,574,296.00
四、利润总额（亏损总额以“－”号填列）||238,956,026.36|138,652,538.99
减：所得税费用||44,330,492.82|22,427,823.24
五、净利润（净亏损以“－”号填列）||194,625,533.54|116,224,715.75
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||194,625,533.54|116,224,715.75
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||192,163,025.83|128,358,840.10
2.少数股东损益（净亏损以“-”号填列）||2,462,507.71|-12,134,124.35
六、其他综合收益的税后净额||28,600,064.50|20,260,886.32
（一）归属母公司所有者的其他综合收益的税后净额||28,600,064.50|20,260,886.32
1．不能重分类进损益的其他综合收益||28,188,949.61|
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||28,188,949.61|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||411,114.89|20,260,886.32
（1）权益法下可转损益的其他综合收益|||
page|81
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||20,348,119.06
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||411,114.89|-87,232.74
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||223,225,598.04|136,485,602.07
（一）归属于母公司所有者的综合收益总额||220,763,090.33|148,619,726.42
（二）归属于少数股东的综合收益总额||2,462,507.71|-12,134,124.35
八、每股收益：|||
（一）基本每股收益(元/股)||0.85|0.57
（二）稀释每股收益(元/股)||0.84|0.56
