page|70
项目|2020 年度|2019 年度
一、营业总收入|552,561,979.41|548,735,086.55
其中：营业收入|552,561,979.41|548,735,086.55
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|521,053,066.89|524,756,663.07
其中：营业成本|82,823,675.11|66,175,023.44
利息支出||
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|5,050,753.23|6,236,062.43
销售费用|248,562,429.26|279,460,377.65
管理费用|93,525,651.18|108,897,424.96
研发费用|77,792,122.49|45,433,572.69
财务费用|13,298,435.62|18,554,201.90
其中：利息费用|23,406,828.28|30,637,973.24
利息收入|12,598,782.81|16,425,318.32
加：其他收益|28,883,214.17|15,085,070.27
投资收益（损失以“－”号填列）|20,424,574.85|30,744,039.24
其中：对联营企业和合营企业的投资收益|-20,593.96|-1,181,391.90
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）|19,997,058.82|
page|71
信用减值损失（损失以“-”号填列）|-1,083,987.00|3,444,871.69
资产减值损失（损失以“-”号填列）||
资产处置收益（损失以“-”号填列）||-743.98
三、营业利润（亏损以“－”号填列）|99,729,773.36|73,251,660.70
加：营业外收入|242,323.38|2,095,381.62
减：营业外支出|1,530,984.61|170,625.85
四、利润总额（亏损总额以“－”号填列）|98,441,112.13|75,176,416.47
减：所得税费用|29,605,910.12|23,214,764.22
五、净利润（净亏损以“－”号填列）|68,835,202.01|51,961,652.25
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|68,835,202.01|51,961,652.25
2.终止经营净利润（净亏损以“－”号填列）||
（二）按所有权归属分类||
1.归属于母公司股东的净利润|76,725,841.36|70,675,636.77
2.少数股东损益|-7,890,639.35|-18,713,984.52
六、其他综合收益的税后净额||
归属母公司所有者的其他综合收益的税后净额||
（一）不能重分类进损益的其他综合收益||
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动||
4.企业自身信用风险公允价值变动||
5.其他||
（二）将重分类进损益的其他综合收益||
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其||
page|72
他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额||
7.其他||
归属于少数股东的其他综合收益的税后净额||
七、综合收益总额|68,835,202.01|51,961,652.25
归属于母公司所有者的综合收益总额|76,725,841.36|70,675,636.77
归属于少数股东的综合收益总额|-7,890,639.35|-18,713,984.52
八、每股收益：||
（一）基本每股收益|0.1560|0.1437
（二）稀释每股收益|0.1560|0.1437
