page|108
项目|附注|2021 年度|2020 年度
一、营业总收入||2,216,819,092.84|1,431,068,156.17
其中：营业收入|七、61|2,216,819,092.84|1,431,068,156.17
利息收入|||
已赚保费|||
page|109
手续费及佣金收入|||
二、营业总成本||2,030,151,748.01|1,278,675,882.77
其中：营业成本|七、61|1,769,453,160.71|1,098,358,836.92
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|6,849,270.47|6,238,620.76
销售费用|七、63|66,188,797.98|40,132,554.36
管理费用|七、64|87,024,808.16|59,734,695.05
研发费用|七、65|99,024,072.07|60,945,970.14
财务费用|七、66|1,611,638.62|13,265,205.54
其中：利息费用||5,336,110.63|2,026,010.93
利息收入||7,417,945.74|276,944.17
加：其他收益|七、67|5,881,443.60|10,353,907.07
投资收益（损失以“－”号填列）|||
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|七、71|-14,028,538.10|-11,366,386.00
资产减值损失（损失以“-”号填列）|七、72|-18,401,051.87|-8,771,060.78
资产处置收益（损失以“－”号填列）|七、73|-368,704.09|
三、营业利润（亏损以“－”号填列）||159,750,494.37|142,608,733.69
加：营业外收入|七、74|165,208.50|708,726.35
减：营业外支出|七、75|25,146,472.35|3,544,496.88
四、利润总额（亏损总额以“－”号填列）||134,769,230.52|139,772,963.16
减：所得税费用|七、76|9,091,935.07|15,971,719.32
五、净利润（净亏损以“－”号填列）||125,677,295.45|123,801,243.84
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||125,677,295.45|123,801,243.84
page|110
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||125,789,557.35|123,384,697.32
2.少数股东损益（净亏损以“-”号填列）||-112,261.90|416,546.52
六、其他综合收益的税后净额||22,173.85|-283,206.61
（一）归属母公司所有者的其他综合收益的税后净额||22,173.85|-283,206.61
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||22,173.85|-283,206.61
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||22,173.85|-283,206.61
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||125,699,469.30|123,518,037.23
（一）归属于母公司所有者的综合收益总额||125,811,731.20|123,101,490.71
（二）归属于少数股东的综合收益总额||-112,261.90|416,546.52
八、每股收益：|||
（一）基本每股收益(元/股)||1.44|1.65
（二）稀释每股收益(元/股)||1.44|1.65
