page|58
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,219,879,006.68|4,360,897,227.24
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||7,134,491.67|2,735,501.66
收到其他与经营活动有关的现金|七、78（1）|45,835,868.14|69,002,303.72
经营活动现金流入小计||3,272,849,366.49|4,432,635,032.62
购买商品、接受劳务支付的现金||2,657,222,129.11|3,343,391,753.51
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
page|59
支付保单红利的现金|||
支付给职工及为职工支付的现金||481,349,159.34|503,449,279.68
支付的各项税费||50,434,682.46|94,935,928.25
支付其他与经营活动有关的现金|七、78（2）|192,537,884.16|414,924,754.53
经营活动现金流出小计||3,381,543,855.07|4,356,701,715.97
经营活动产生的现金流量净额||-108,694,488.58|75,933,316.65
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||170,131.69|62,800.00
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||170,131.69|62,800.00
购建固定资产、无形资产和其他长期资产支付的现金||180,231,788.58|230,788,678.13
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||180,231,788.58|230,788,678.13
投资活动产生的现金流量净额||-180,061,656.89|-230,725,878.13
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,905,039,691.67|1,565,930,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||1,905,039,691.67|1,565,930,000.00
偿还债务支付的现金||1,504,370,000.00|1,366,560,000.00
分配股利、利润或偿付利息支付的现金||92,701,636.11|94,469,620.85
其中：子公司支付给少数股东的股利、利润||2,217,761.61|2,217,500.14
支付其他与筹资活动有关的现金|七、78（6）|754,717.00|1,777,358.49
筹资活动现金流出小计||1,597,826,353.11|1,462,806,979.34
筹资活动产生的现金流量净额||307,213,338.56|103,123,020.66
四、汇率变动对现金及现金等价||-1,261,252.56|-92,927.03
page|60
物的影响|||
五、现金及现金等价物净增加额||17,195,940.53|-51,762,467.85
加：期初现金及现金等价物余额||1,110,948,034.39|1,162,710,502.24
六、期末现金及现金等价物余额||1,128,143,974.92|1,110,948,034.39
