page|91
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,418,048,381.17|8,086,571,634.34
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||146,889,004.03|96,109,302.45
收到其他与经营活动有关的现金||149,806,537.26|137,735,858.90
经营活动现金流入小计||8,714,743,922.46|8,320,416,795.69
购买商品、接受劳务支付的现金||6,748,423,265.75|6,488,394,568.50
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
page|92
支付保单红利的现金|||
支付给职工及为职工支付的现金||591,286,588.92|569,996,559.88
支付的各项税费||153,452,366.98|133,559,076.10
支付其他与经营活动有关的现金||540,698,053.76|344,451,964.99
经营活动现金流出小计||8,033,860,275.41|7,536,402,169.47
经营活动产生的现金流量净额||680,883,647.05|784,014,626.22
二、投资活动产生的现金流量：|||
收回投资收到的现金|||3,433,077.05
取得投资收益收到的现金||20,301.37|94,425.61
处置固定资产、无形资产和其他长期资产收回的现金净额||3,301,646.19|6,157,142.97
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||3,321,947.56|9,684,645.63
购建固定资产、无形资产和其他长期资产支付的现金||866,763,612.81|653,303,689.19
投资支付的现金||64,353,210.00|1,557,689.52
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||495,000,000.00|40,175,357.61
支付其他与投资活动有关的现金||35,707,712.83|
投资活动现金流出小计||1,461,824,535.64|695,036,736.32
投资活动产生的现金流量净额||-1,458,502,588.08|-685,352,090.69
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||3,898,165,822.74|3,594,346,067.56
收到其他与筹资活动有关的现金||3,051,210.48|
筹资活动现金流入小计||3,901,217,033.22|3,594,346,067.56
偿还债务支付的现金||3,142,615,652.42|3,247,003,713.10
分配股利、利润或偿付利息支付的现金||114,682,542.05|141,465,131.21
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||11,474,807.83|99,159,825.35
筹资活动现金流出小计||3,268,773,002.30|3,487,628,669.66
筹资活动产生的现金流量净额||632,444,030.92|106,717,397.90
四、汇率变动对现金及现金等价物的影响||14,011,296.44|25,963,333.84
五、现金及现金等价物净增加额||-131,163,613.67|231,343,267.27
加：期初现金及现金等价物余额||776,780,531.84|545,437,264.57
六、期末现金及现金等价物余额||645,616,918.17|776,780,531.84
