page|88
项目|附注|2019 年度|2018 年度
一、营业总收入||7,591,642,075.25|7,297,290,684.61
其中：营业收入||7,591,642,075.25|7,297,290,684.61
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||7,124,145,112.89|6,851,462,279.46
其中：营业成本||6,385,849,055.66|6,194,137,864.56
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||15,563,090.99|16,082,043.33
销售费用||233,151,656.18|204,307,298.30
管理费用||255,292,976.05|233,610,651.20
研发费用||178,429,098.21|166,002,134.76
财务费用||55,859,235.80|37,322,287.31
其中：利息费用||70,057,656.04|50,587,606.57
page|89
利息收入||6,085,348.02|4,772,341.70
加：其他收益||30,086,726.88|21,251,969.04
投资收益（损失以“－”号填列）||-220,831.91|-870,151.15
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||529,567.24|4,308,137.19
信用减值损失（损失以“-”号填列）||-16,683,479.60|
资产减值损失（损失以“-”号填列）||-18,674,020.49|-1,616,810.70
资产处置收益（损失以“－”号填列）||226,449.84|-80,196.43
三、营业利润（亏损以“－”号填列）||462,761,374.32|468,821,353.10
加：营业外收入||8,100,733.59|2,397,636.24
减：营业外支出||4,911,224.18|6,206,635.09
四、利润总额（亏损总额以“－”号填列）||465,950,883.73|465,012,354.25
减：所得税费用||21,507,329.55|58,043,202.62
五、净利润（净亏损以“－”号填列）||444,443,554.18|406,969,151.63
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||444,443,554.18|406,969,151.63
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||440,063,630.58|396,562,732.83
2.少数股东损益（净亏损以“-”号填列）||4,379,923.60|10,406,418.80
六、其他综合收益的税后净额||12,826,933.77|36,809,586.80
（一）归属母公司所有者的其他综合收益的税后净额||12,003,107.20|36,533,927.57
1．不能重分类进损益的其他综合收益||-9,558,860.49|-84,094.70
（1）重新计量设定受益计划变动额||-9,558,860.49|-84,094.70
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||21,561,967.69|36,618,022.27
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||21,561,967.69|36,618,022.27
（9）其他|||
（二）归属于少数股东的其他综合收益的税||823,826.57|275,659.23
page|90
后净额|||
七、综合收益总额||457,270,487.95|443,778,738.43
（一）归属于母公司所有者的综合收益总额||452,066,737.78|433,096,660.40
（二）归属于少数股东的综合收益总额||5,203,750.17|10,682,078.03
八、每股收益：|||
（一）基本每股收益(元/股)||0.66|0.59
（二）稀释每股收益(元/股)||0.64|0.59
