page|80
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|1|2,355,194,070.43|1,955,977,360.65
结算备付金|||
拆出资金|||
交易性金融资产|2|501,088,888.89|
衍生金融资产|||
应收票据|||
应收账款|5|109,244,673.73|114,510,541.62
应收款项融资|||
预付款项|7|45,117,660.67|23,007,727.68
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|8|11,830,136.29|78,593,853.96
其中：应收利息|||
应收股利|||49,639,457.72
买入返售金融资产|||
存货|9|1,886,751,987.27|1,420,570,475.64
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|13|83,454,893.33|65,073,803.75
流动资产合计||4,992,682,310.61|3,657,733,763.30
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|17|240,320,800.68|197,020,866.97
其他权益工具投资|18|13,210,379.78|12,233,522.51
其他非流动金融资产|||
投资性房地产|||
固定资产|21|3,705,081,241.59|3,233,359,183.16
在建工程|22|162,076,985.24|361,825,833.03
生产性生物资产|||
油气资产|||
使用权资产|25|39,218,000.00|
无形资产|26|615,080,288.96|588,269,024.05
开发支出|||
商誉|28|699,192,456.06|699,192,456.06
长期待摊费用|||
递延所得税资产|30|1,062,310,605.52|840,761,873.13
page|81
其他非流动资产|31|3,636,075.76|4,976,551.41
非流动资产合计||6,540,126,833.59|5,937,639,310.32
资产总计||11,532,809,144.20|9,595,373,073.62
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款|36|2,212,689,178.11|1,939,777,733.80
预收款项|||
合同负债|38|1,732,741,425.80|1,499,982,386.57
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|39|512,763,340.97|419,292,884.92
应交税费|40|395,925,319.93|234,208,622.17
其他应付款|41|2,971,960,641.25|2,258,030,211.81
其中：应付利息|||
应付股利|||2,405,636.03
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|43|22,313,992.68|527,993,742.50
其他流动负债|44|33,979,353.25|32,411,706.25
流动负债合计||7,882,373,251.99|6,911,697,288.02
非流动负债：|||
保险合同准备金|||
长期借款|45||365,000,000.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|47|16,951,000.00|
长期应付款|||
长期应付职工薪酬|49|163,668,974.22|174,049,908.47
预计负债|50|31,862,723.02|32,827,090.05
递延收益|51|254,683,905.82|263,236,592.23
递延所得税负债|30|54,974,049.35|36,825,691.00
其他非流动负债|52||242,900,000.00
非流动负债合计||522,140,652.41|1,114,839,281.75
负债合计||8,404,513,904.40|8,026,536,569.77
所有者权益（或股东权益）：|||
实收资本（或股本）|53|483,971,198.00|483,971,198.00
其他权益工具|||
其中：优先股|||
永续债|||
page|82
资本公积|55|2,075,145.00|
减：库存股|||
其他综合收益|57|-13,838,109.84|-14,775,464.22
专项储备|||
盈余公积|59|241,985,599.00|241,985,599.00
一般风险准备|||
未分配利润|60|1,040,351,272.07|-125,892,143.84
归属于母公司所有者权益（或股东权益）合计||1,754,545,104.23|585,289,188.94
少数股东权益||1,373,750,135.57|983,547,314.91
所有者权益（或股东权益）合计||3,128,295,239.80|1,568,836,503.85
负债和所有者权益（或股东权益）总计||11,532,809,144.20|9,595,373,073.62
