page|94
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,835,593,896.59|2,238,544,478.54
客户存款和同业存放款项净|||
page|95
增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||8,602,033.32|4,183,335.00
收到其他与经营活动有关的现金|7-78|34,764,682.16|15,510,887.99
经营活动现金流入小计||2,878,960,612.07|2,258,238,701.53
购买商品、接受劳务支付的现金||2,532,774,556.49|2,127,458,080.29
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||123,623,512.62|125,211,070.09
支付的各项税费||10,611,143.51|6,963,629.92
支付其他与经营活动有关的现金|7-78|56,445,236.60|71,740,472.36
经营活动现金流出小计||2,723,454,449.22|2,331,373,252.66
经营活动产生的现金流量净额||155,506,162.85|-73,134,551.13
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||551,070.00|382,635.00
处置固定资产、无形资产和其他长期资产收回的现金净额||713,069.29|58,477.15
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|7-78||1,627,428.00
投资活动现金流入小计||1,264,139.29|2,068,540.15
购建固定资产、无形资产和其他长期资产支付的现金||240,677,263.81|56,514,232.78
page|96
投资支付的现金||60,000,000.00|44,500,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||14,849,473.22|
支付其他与投资活动有关的现金|7-78|1,281,096.00|
投资活动现金流出小计||316,807,833.03|101,014,232.78
投资活动产生的现金流量净额||-315,543,693.74|-98,945,692.63
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||6,500,000.00|
其中：子公司吸收少数股东投资收到的现金||6,500,000.00|
取得借款收到的现金||541,247,757.22|129,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||547,747,757.22|129,000,000.00
偿还债务支付的现金||267,753,155.00|102,500,000.00
分配股利、利润或偿付利息支付的现金||30,521,894.76|6,801,986.52
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|7-78|306,603.77|
筹资活动现金流出小计||298,581,653.53|109,301,986.52
筹资活动产生的现金流量净额||249,166,103.69|19,698,013.48
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||89,128,572.80|-152,382,230.28
加：期初现金及现金等价物余额||177,801,910.76|330,184,141.04
六、期末现金及现金等价物余额||266,930,483.56|177,801,910.76
