page|101
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|1,126,409,061.18|959,122,011.20
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|40,315,744.93|14,992,308.76
收到其他与经营活动有关的现金|28,726,638.90|34,965,390.55
经营活动现金流入小计|1,195,451,445.01|1,009,079,710.51
page|102
购买商品、接受劳务支付的现金|724,876,168.83|642,670,100.35
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|232,404,576.41|199,405,842.34
支付的各项税费|65,930,467.05|53,700,253.54
支付其他与经营活动有关的现金|62,490,156.19|43,670,878.14
经营活动现金流出小计|1,085,701,368.48|939,447,074.37
经营活动产生的现金流量净额|109,750,076.53|69,632,636.14
二、投资活动产生的现金流量：||
收回投资收到的现金|1,930,500,000.00|1,372,300,000.00
取得投资收益收到的现金|21,425,371.37|17,145,834.57
处置固定资产、无形资产和其他长期资产收回的现金净额|77,731.92|590,617.86
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||
投资活动现金流入小计|1,952,003,103.29|1,390,036,452.43
购建固定资产、无形资产和其他长期资产支付的现金|160,978,327.16|66,757,101.90
投资支付的现金|1,897,500,000.00|1,562,300,000.00
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||
支付其他与投资活动有关的现金||
投资活动现金流出小计|2,058,478,327.16|1,629,057,101.90
投资活动产生的现金流量净额|-106,475,223.87|-239,020,649.47
三、筹资活动产生的现金流量：||
吸收投资收到的现金||516,652,000.00
其中：子公司吸收少数股东投资收到的现金||
page|103
取得借款收到的现金|10,000,000.00|99,313,145.36
收到其他与筹资活动有关的现金|25,922,600.35|49,733,764.30
筹资活动现金流入小计|35,922,600.35|665,698,909.66
偿还债务支付的现金|18,695,000.00|117,870,065.50
分配股利、利润或偿付利息支付的现金|38,715,215.24|43,196,135.47
其中：子公司支付给少数股东的股利、利润||200,000.00
支付其他与筹资活动有关的现金|45,954,460.40|57,761,444.77
筹资活动现金流出小计|103,364,675.64|218,827,645.74
筹资活动产生的现金流量净额|-67,442,075.29|446,871,263.92
四、汇率变动对现金及现金等价物的影响|-813,088.00|-1,020,828.54
五、现金及现金等价物净增加额|-64,980,310.63|276,462,422.05
加：期初现金及现金等价物余额|546,636,701.44|270,174,279.39
六、期末现金及现金等价物余额|481,656,390.81|546,636,701.44
