page|98
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|964,110,234.89|541,069,294.15
其中：营业收入|七、61|964,110,234.89|541,069,294.15
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||877,671,206.70|474,855,400.58
其中：营业成本|七、61|554,556,955.89|293,536,044.06
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|4,230,049.49|5,177,156.29
销售费用|七、63|135,711,816.55|83,214,091.07
管理费用|七、64|39,955,966.69|20,602,538.63
研发费用|七、65|154,590,274.53|94,724,317.40
财务费用|七、66|-11,373,856.45|-22,398,746.87
其中：利息费用||348,701.53|
利息收入|七、66|28,096,589.10|23,115,855.81
加：其他收益|七、67|20,387,418.97|25,234,006.61
投资收益（损失以“－”号填列）|七、68|7,593,353.51|291,908.77
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|6,569,697.22|-1,528,825.58
信用减值损失（损失以“-”号填列）|七、71|-5,992,795.10|-2,135,071.37
资产减值损失（损失以“-”号填列）|七、72|-5,602,756.87|-2,293,064.55
资产处置收益（损失以“－”号填列）|||
三、营业利润（亏损以“－”号填列）||109,393,945.92|85,782,847.45
加：营业外收入|七、74|687,417.30|607,055.46
减：营业外支出|七、75|196,368.81|61,654.39
page|99
四、利润总额（亏损总额以“－”号填列）||109,884,994.41|86,328,248.52
减：所得税费用|七、76|2,503,734.58|3,149,627.88
五、净利润（净亏损以“－”号填列）||107,381,259.83|83,178,620.64
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||107,381,259.83|83,178,620.64
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||107,381,259.83|83,178,620.64
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||107,381,259.83|83,178,620.64
（一）归属于母公司所有者的综合收益总额||107,381,259.83|83,178,620.64
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
page|100
（一）基本每股收益(元/股)||0.56|0.50
（二）稀释每股收益(元/股)||0.56|0.50
