page|64
项目|附注|2019 年度|2018 年度
一、营业总收入||1,188,820,685.31|1,035,797,443.12
其中：营业收入|七、59|1,188,820,685.31|1,035,797,443.12
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,042,373,391.47|913,491,637.75
其中：营业成本||523,989,646.09|415,449,478.15
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、60|34,208,641.86|33,951,341.97
销售费用|七、61|233,095,170.55|213,588,234.88
管理费用|七、62|238,330,609.53|234,716,264.65
研发费用|七、63|637,980.32|389,751.20
财务费用|七、64|12,111,343.12|15,396,566.90
page|65
其中：利息费用||11,394,759.73|15,860,216.04
利息收入||2,249,952.20|2,740,703.41
加：其他收益|七、65|11,781,438.72|12,830,624.90
投资收益（损失以“－”号填列）|七、66|7,997,131.99|20,308,377.38
其中：对联营企业和合营企业的投资收益||1,693,558.24|3,706,305.28
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、68|1,998,841.25|-10,167,094.41
信用减值损失（损失以“-”号填列）|七、69|-2,186,756.50|
资产减值损失（损失以“-”号填列）|七、70|-5,305,236.20|-6,424,323.18
资产处置收益（损失以“－”号填列）|七、71|5,930.28|70,257.21
三、营业利润（亏损以“－”号填列）||160,738,643.38|138,923,647.27
加：营业外收入|七、72|3,470,954.63|2,705,389.28
减：营业外支出|七、73|227,355.55|326,140.10
四、利润总额（亏损总额以“－”号填列）||163,982,242.46|141,302,896.45
减：所得税费用|七、74|45,050,101.19|25,260,283.21
五、净利润（净亏损以“－”号填列）||118,932,141.27|116,042,613.24
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||118,932,141.27|116,042,613.24
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||75,290,625.06|77,415,593.01
2.少数股东损益（净亏损以“-”号填列）||43,641,516.21|38,627,020.23
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
page|66
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||118,932,141.27|116,042,613.24
（一）归属于母公司所有者的综合收益总额||75,290,625.06|77,415,593.01
（二）归属于少数股东的综合收益总额||43,641,516.21|38,627,020.23
八、每股收益：|||
（一）基本每股收益(元/股)||0.251|0.258
（二）稀释每股收益(元/股)||0.251|0.258
