page|70
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,934,839,253.86|2,728,146,945.57
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||828,997.98|1,694,928.81
收到其他与经营活动有关的现金|六、50（1）|58,792,304.82|60,483,423.80
经营活动现金流入小计||2,994,460,556.66|2,790,325,298.18
购买商品、接受劳务支付的现金||642,456,523.66|720,764,599.52
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||445,038,560.54|526,071,399.05
支付的各项税费||661,565,902.79|554,549,799.62
支付其他与经营活动有关的现金|六、50（1）|577,798,734.21|545,758,626.19
经营活动现金流出小计||2,326,859,721.20|2,347,144,424.38
经营活动产生的现金流量净额||667,600,835.46|443,180,873.80
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金|||
处置固定资产、无形资产和其他长期资产收回的现金净额||11,003,599.00|30,010,500.00
page|71
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|六、50（1）|2,164,734,214.92|13,167,732.77
投资活动现金流入小计||2,175,737,813.92|43,178,232.77
购建固定资产、无形资产和其他长期资产支付的现金||189,632,539.19|252,677,388.18
投资支付的现金|||100,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|六、50（1）|2,157,561,021.00|
投资活动现金流出小计||2,347,193,560.19|352,677,388.18
投资活动产生的现金流量净额||-171,455,746.27|-309,499,155.41
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,210,000,000.00|664,000,000.00
收到其他与筹资活动有关的现金|六、50（1）|81,777,815.00|
筹资活动现金流入小计||1,291,777,815.00|664,000,000.00
偿还债务支付的现金||1,034,000,000.00|644,170,000.00
分配股利、利润或偿付利息支付的现金||94,490,081.41|68,628,320.41
其中：子公司支付给少数股东的股利、利润||26,791,812.89|
支付其他与筹资活动有关的现金|六、50（1）|86,506,992.00|369,951,172.60
筹资活动现金流出小计||1,214,997,073.41|1,082,749,493.01
筹资活动产生的现金流量净额||76,780,741.59|-418,749,493.01
四、汇率变动对现金及现金等价物的影响||185,008.47|305,470.28
五、现金及现金等价物净增加额||573,110,839.25|-284,762,304.34
加：期初现金及现金等价物余额||787,129,227.57|1,071,891,531.91
六、期末现金及现金等价物余额|六、50（5）|1,360,240,066.82|787,129,227.57
