page|92
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||685,924,820.46|592,919,198.99
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||1,022,932.57|460,622.76
收到其他与经营活动有关的现金||9,694,111.78|4,949,818.21
经营活动现金流入小计||696,641,864.81|598,329,639.96
购买商品、接受劳务支付的现金||937,927,319.50|633,399,772.88
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||50,912,097.99|47,866,890.39
支付的各项税费||8,577,539.01|22,624,329.38
page|93
支付其他与经营活动有关的现金||34,447,041.76|44,566,497.64
经营活动现金流出小计||1,031,863,998.26|748,457,490.29
经营活动产生的现金流量净额||-335,222,133.45|-150,127,850.33
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||201,932.89|
处置固定资产、无形资产和其他长期资产收回的现金净额||57,832.75|106,859.43
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||259,765.64|106,859.43
购建固定资产、无形资产和其他长期资产支付的现金||10,140,997.46|46,848,629.74
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||112,000,000.00|3,018,000.00
投资活动现金流出小计||122,140,997.46|49,866,629.74
投资活动产生的现金流量净额||-121,881,231.82|-49,759,770.31
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||340,211,320.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||460,100,000.00|265,100,000.00
收到其他与筹资活动有关的现金||142,090,085.72|205,417,029.65
筹资活动现金流入小计||942,401,405.72|470,517,029.65
偿还债务支付的现金||453,600,000.00|244,100,000.00
分配股利、利润或偿付利息支付的现金||9,955,589.21|8,363,123.61
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||16,824,009.50|1,698,113.20
筹资活动现金流出小计||480,379,598.71|254,161,236.81
筹资活动产生的现金流量净额||462,021,807.01|216,355,792.84
四、汇率变动对现金及现金等价物的影响||-372,424.15|74,245.50
五、现金及现金等价物净增加额||4,546,017.59|16,542,417.70
加：期初现金及现金等价物余额||107,349,089.52|90,806,671.82
page|94
六、期末现金及现金等价物余额||111,895,107.11|107,349,089.52
