page|123
项目|2020 年度|2019 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|10,655,970,503.61|7,899,566,994.17
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|39,512,670.02|54,363,075.37
收到其他与经营活动有关的现金|126,830,647.22|229,857,667.28
经营活动现金流入小计|10,822,313,820.85|8,183,787,736.82
page|124
购买商品、接受劳务支付的现金|8,150,215,803.88|5,558,098,467.83
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|697,116,516.37|686,495,638.26
支付的各项税费|454,712,826.83|518,035,359.77
支付其他与经营活动有关的现金|256,387,843.22|399,793,005.39
经营活动现金流出小计|9,558,432,990.30|7,162,422,471.25
经营活动产生的现金流量净额|1,263,880,830.55|1,021,365,265.57
二、投资活动产生的现金流量：||
收回投资收到的现金|6,586,231,117.45|6,313,851,683.58
取得投资收益收到的现金|1,475,270.79|2,239,853.81
处置固定资产、无形资产和其他长期资产收回的现金净额|38,267,742.06|4,535,586.00
处置子公司及其他营业单位收到的现金净额||
收到其他与投资活动有关的现金||2,128,610.37
投资活动现金流入小计|6,625,974,130.30|6,322,755,733.76
购建固定资产、无形资产和其他长期资产支付的现金|300,662,270.85|1,120,988,789.13
投资支付的现金|7,221,441,826.60|6,710,785,357.76
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额||200,000,000.00
支付其他与投资活动有关的现金||2,225,428.35
投资活动现金流出小计|7,522,104,097.45|8,033,999,575.24
投资活动产生的现金流量净额|-896,129,967.15|-1,711,243,841.48
三、筹资活动产生的现金流量：||
吸收投资收到的现金|18,900,000.00|5,000,000.00
其中：子公司吸收少数股东投资收到的现金|18,900,000.00|5,000,000.00
page|125
取得借款收到的现金|4,015,760,000.00|3,787,000,000.00
收到其他与筹资活动有关的现金|686,236,086.08|
筹资活动现金流入小计|4,720,896,086.08|3,792,000,000.00
偿还债务支付的现金|4,491,955,000.00|3,006,000,000.00
分配股利、利润或偿付利息支付的现金|301,627,831.08|636,102,706.77
其中：子公司支付给少数股东的股利、利润||
支付其他与筹资活动有关的现金|400,000,014.95|151,711,279.39
筹资活动现金流出小计|5,193,582,846.03|3,793,813,986.16
筹资活动产生的现金流量净额|-472,686,759.95|-1,813,986.16
四、汇率变动对现金及现金等价物的影响|-3,610,587.42|1,335,455.48
五、现金及现金等价物净增加额|-108,546,483.97|-690,357,106.59
加：期初现金及现金等价物余额|1,603,438,091.80|2,293,795,198.39
六、期末现金及现金等价物余额|1,494,891,607.83|1,603,438,091.80
