page|153
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,685,662,837.59|2,071,249,202.77
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
page|154
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||2,914,409.74|-
收到其他与经营活动有关的现金|七、78（1）|37,095,774.34|14,237,108.06
经营活动现金流入小计||1,725,673,021.67|2,085,486,310.83
购买商品、接受劳务支付的现金||307,676,072.60|394,202,290.54
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||290,924,143.02|251,019,385.23
支付的各项税费||201,393,471.73|227,650,558.45
支付其他与经营活动有关的现金|七、78（2）|419,303,162.14|353,060,904.99
经营活动现金流出小计||1,219,296,849.49|1,225,933,139.21
经营活动产生的现金流量净额||506,376,172.18|859,553,171.62
二、投资活动产生的现金流量：|||
收回投资收到的现金||3,060,527,004.37|3,335,849,681.67
取得投资收益收到的现金||41,124,253.81|38,911,750.06
处置固定资产、无形资产和其他长期资产收回的现金净额||19,611.65|206,473.51
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|七、78（3）|-|614,735.95
投资活动现金流入小计||3,101,670,869.83|3,375,582,641.19
购建固定资产、无形资产和其他长期资产支付的现金||508,345,928.24|188,199,318.52
投资支付的现金||5,658,822,400.00|4,069,000,000.00
page|155
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|七、78（4）|487,158.57|586,301.00
投资活动现金流出小计||6,167,655,486.81|4,257,785,619.52
投资活动产生的现金流量净额||-3,065,984,616.98|-882,202,978.33
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||4,371,332,500.00|-
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||4,371,332,500.00|-
偿还债务支付的现金|||
分配股利、利润或偿付利息支付的现金||-|224,880,000.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78（6）|24,578,308.14|11,000,000.00
筹资活动现金流出小计||24,578,308.14|235,880,000.00
筹资活动产生的现金流量净额||4,346,754,191.86|-235,880,000.00
四、汇率变动对现金及现金等价物的影响||-357,933.54|-1,053,146.20
五、现金及现金等价物净增加额||1,786,787,813.52|-259,582,952.91
加：期初现金及现金等价物余额||986,812,349.05|1,246,395,301.96
六、期末现金及现金等价物余额||2,773,600,162.57|986,812,349.05
