page|82
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|附注七、1|117,083,355.02|29,652,664.96
结算备付金|||
拆出资金|||
交易性金融资产|附注七、2|427,012,383.59|
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|附注七、4||21,559,500.68
应收账款|附注七、5|157,153,969.07|126,722,959.19
应收款项融资|附注七、6|20,054,197.63|
预付款项|附注七、7|5,262,199.89|11,266,958.84
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|附注七、8|11,591,545.14|10,110,482.95
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|附注七、9|134,645,540.66|105,122,066.77
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|附注七、12|31,402,635.59|8,556,150.70
流动资产合计||904,205,826.59|312,990,784.09
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
page|83
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
投资性房地产|||
固定资产|附注七、20|410,875,823.70|190,453,515.51
在建工程|附注七、21|18,528,230.11|135,192,090.86
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|附注七、25|34,527,734.16|36,141,854.11
开发支出|||
商誉|附注七、27||
长期待摊费用|附注七、28|13,931,438.53|8,178,948.78
递延所得税资产|附注七、29|8,446,644.07|3,145,874.38
其他非流动资产|附注七、30|16,333,753.57|32,357,108.51
非流动资产合计||502,643,624.14|405,469,392.15
资产总计||1,406,849,450.73|718,460,176.24
流动负债：|||
短期借款|附注七、31|124,630,936.00|7,847,300.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|附注七、34|9,206,836.87|
应付账款|附注七、35|122,615,905.41|92,672,702.67
预收款项|附注七、36|3,436,635.23|6,820,019.72
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|附注七、37|20,691,158.84|18,871,783.99
应交税费|附注七、38|11,467,831.12|21,848,099.16
其他应付款|附注七、39|6,000,032.52|4,983,460.23
其中：应付利息|||106,351.28
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|||
其他流动负债|||
流动负债合计||298,049,335.99|153,043,365.77
page|84
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|附注七、49|1,336,099.85|1,631,991.65
递延所得税负债|||
其他非流动负债|||
非流动负债合计||1,336,099.85|1,631,991.65
负债合计||299,385,435.84|154,675,357.42
所有者权益（或股东权益）：|||
实收资本（或股本）|附注七、51|216,000,000.00|135,000,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|附注七、53|624,020,886.35|234,598,848.62
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积|附注七、57|29,843,330.67|19,626,258.85
一般风险准备|||
未分配利润|附注七、58|237,549,358.26|174,390,400.16
归属于母公司所有者权益（或股东权益）合计||1,107,413,575.28|563,615,507.63
少数股东权益||50,439.61|169,311.19
所有者权益（或股东权益）合计||1,107,464,014.89|563,784,818.82
负债和所有者权益（或股东权益）总计||1,406,849,450.73|718,460,176.24
