page|90
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||602,407,982.68|523,031,866.66
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
page|91
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||45,368,430.31|55,254,165.08
收到其他与经营活动有关的现金|附注七、76|18,041,559.36|18,119,862.13
经营活动现金流入小计||665,817,972.35|596,405,893.87
购买商品、接受劳务支付的现金||284,575,152.49|263,818,174.47
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||165,896,006.87|132,096,966.56
支付的各项税费||66,921,744.40|52,003,583.98
支付其他与经营活动有关的现金|附注七、76|66,198,883.12|57,314,228.16
经营活动现金流出小计||583,591,786.88|505,232,953.17
经营活动产生的现金流量净额||82,226,185.47|91,172,940.70
二、投资活动产生的现金流量：|||
收回投资收到的现金||1,300,000,000.00|
取得投资收益收到的现金||10,058,842.40|
处置固定资产、无形资产和其他长期资产收回的现金净额||1,523,958.16|235,970.46
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||1,311,582,800.56|235,970.46
购建固定资产、无形资产和其他长期资产支付的现金||143,771,508.90|155,748,848.94
投资支付的现金||1,725,000,000.00|
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||1,868,771,508.90|155,748,848.94
投资活动产生的现金流量净额||-557,188,708.34|-155,512,878.48
三、筹资活动产生的现金流量：|||
page|92
吸收投资收到的现金||489,106,000.00|300,000.00
其中：子公司吸收少数股东投资收到的现金|||300,000.00
取得借款收到的现金||188,254,050.00|7,724,300.00
收到其他与筹资活动有关的现金|附注七、76|2,060,008.17|300,000.00
筹资活动现金流入小计||679,420,058.17|8,324,300.00
偿还债务支付的现金||73,342,600.00|
分配股利、利润或偿付利息支付的现金||25,701,029.60|
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|附注七、76|21,241,634.00|4,270,754.68
筹资活动现金流出小计||120,285,263.60|4,270,754.68
筹资活动产生的现金流量净额||559,134,794.57|4,053,545.32
四、汇率变动对现金及现金等价物的影响||884,439.26|792,724.43
五、现金及现金等价物净增加额||85,056,710.96|-59,493,668.03
加：期初现金及现金等价物余额||29,652,664.96|89,146,332.99
六、期末现金及现金等价物余额||114,709,375.92|29,652,664.96
