page|50
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||592,340,057.11|844,465,982.23
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||2,167,623.45
收到其他与经营活动有关的现金|七、78|32,699,055.82|38,897,779.99
经营活动现金流入小计||625,039,112.93|885,531,385.67
购买商品、接受劳务支付的现金||410,494,558.01|554,394,826.44
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||162,665,783.72|184,628,817.64
支付的各项税费||64,466,909.94|35,037,956.23
支付其他与经营活动有关的现金|七、78|91,052,698.61|123,604,863.88
经营活动现金流出小计||728,679,950.28|897,666,464.19
经营活动产生的现金流量净额||-103,640,837.35|-12,135,078.52
二、投资活动产生的现金流量：|||
收回投资收到的现金|||11,778,906.72
取得投资收益收到的现金|||176,832.04
处置固定资产、无形资产和其他长期资产收回的现金净额||120,532,965.62|20,461,992.50
page|51
处置子公司及其他营业单位收到的现金净额||185,165,708.85|9,932,765.22
收到其他与投资活动有关的现金|||
投资活动现金流入小计||305,698,674.47|42,350,496.48
购建固定资产、无形资产和其他长期资产支付的现金||16,275,606.17|5,388,521.40
投资支付的现金|||7,800,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||-718,762.38|
支付其他与投资活动有关的现金|||
投资活动现金流出小计||15,556,843.79|13,188,521.40
投资活动产生的现金流量净额||290,141,830.68|29,161,975.08
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||148,750,000.00|541,160,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||148,750,000.00|541,160,000.00
偿还债务支付的现金||230,981,724.84|596,140,307.20
分配股利、利润或偿付利息支付的现金||26,279,395.27|31,718,449.82
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|七、78||2,000,000.00
筹资活动现金流出小计||257,261,120.11|629,858,757.02
筹资活动产生的现金流量净额||-108,511,120.11|-88,698,757.02
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||77,989,873.22|-71,671,860.46
加：期初现金及现金等价物余额||50,920,983.19|122,592,843.65
六、期末现金及现金等价物余额||128,910,856.41|50,920,983.19
