page|118
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,458,995,404.20|1,241,237,478.47
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||23,884,775.62|27,366,135.04
收到其他与经营活动有关的现金||49,121,188.32|79,720,986.73
经营活动现金流入小计||1,532,001,368.14|1,348,324,600.24
购买商品、接受劳务支付的现金||742,249,554.52|729,775,939.90
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||357,012,660.21|265,355,733.70
支付的各项税费||79,465,612.99|100,969,644.28
支付其他与经营活动有关的现金||157,005,244.41|110,872,273.33
经营活动现金流出小计||1,335,733,072.13|1,206,973,591.21
经营活动产生的现金流量净额||196,268,296.01|141,351,009.03
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||1,226,591.20|
处置固定资产、无形资产和其他长期资产收回的现金净额||53,097.37|1,010,192.44
处置子公司及其他营业单位收到的现金净额|||9,673.70
收到其他与投资活动有关的现金||305,000,000.00|
投资活动现金流入小计||306,279,688.57|1,019,866.14
购建固定资产、无形资产和其他长期资产支付的现金||282,956,876.73|258,828,089.04
投资支付的现金||2,000,000.00|
质押贷款净增加额|||
page|119
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||525,000,000.00|
投资活动现金流出小计||809,956,876.73|258,828,089.04
投资活动产生的现金流量净额||-503,677,188.16|-257,808,222.90
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||648,470,916.20|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||339,000,000.00|393,764,022.00
收到其他与筹资活动有关的现金||30,000,000.00|
筹资活动现金流入小计||1,017,470,916.20|393,764,022.00
偿还债务支付的现金||187,754,966.13|166,058,671.52
分配股利、利润或偿付利息支付的现金||17,187,701.45|27,856,736.14
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||30,000,000.00|
筹资活动现金流出小计||234,942,667.58|193,915,407.66
筹资活动产生的现金流量净额||782,528,248.62|199,848,614.34
四、汇率变动对现金及现金等价物的影响||-6,843,019.80|-130,224.68
五、现金及现金等价物净增加额||468,276,336.67|83,261,175.79
加：期初现金及现金等价物余额||206,831,241.05|123,570,065.26
六、期末现金及现金等价物余额||675,107,577.72|206,831,241.05
