page|86
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||3,342,773,142.02|2,631,575,019.89
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||143,692,079.07|132,932,332.81
收到其他与经营活动有关的现金||51,940,551.42|21,123,911.95
经营活动现金流入小计||3,538,405,772.51|2,785,631,264.65
购买商品、接受劳务支付的现金||2,185,769,019.60|1,820,613,307.73
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
page|87
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||293,625,573.03|261,344,692.16
支付的各项税费||83,652,396.71|54,168,452.44
支付其他与经营活动有关的现金||551,795,484.70|436,934,931.54
经营活动现金流出小计||3,114,842,474.04|2,573,061,383.87
经营活动产生的现金流量净额||423,563,298.47|212,569,880.78
二、投资活动产生的现金流量：|||
收回投资收到的现金||12,860,391.96|
取得投资收益收到的现金||10,828,266.95|15,715,958.18
处置固定资产、无形资产和其他长期资产收回的现金净额||2,372,710.89|3,253,312.81
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||907,772,400.00|710,000,000.00
投资活动现金流入小计||933,833,769.80|728,969,270.99
购建固定资产、无形资产和其他长期资产支付的现金||169,455,710.47|130,661,592.17
投资支付的现金||200,000,000.00|144,097,802.78
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金||747,222,934.00|636,659,500.00
投资活动现金流出小计||1,116,678,644.47|911,418,894.95
投资活动产生的现金流量净额||-182,844,874.67|-182,449,623.96
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||55,419,984.84
其中：子公司吸收少数股东投资收到的现金|||40,377,654.84
取得借款收到的现金|||1,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||56,419,984.84
偿还债务支付的现金||1,000,000.00|
分配股利、利润或偿付利息支付的现金||43,081,067.73|40,441,092.01
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||70,797,772.50|
筹资活动现金流出小计||114,878,840.23|40,441,092.01
筹资活动产生的现金流量净额||-114,878,840.23|15,978,892.83
四、汇率变动对现金及现金等价物的影响||3,267,893.89|3,026,185.59
五、现金及现金等价物净增加额||129,107,477.46|49,125,335.24
加：期初现金及现金等价物余额||391,980,284.79|342,854,949.55
六、期末现金及现金等价物余额||521,087,762.25|391,980,284.79
