page|82
项目|附注|2019 年度|2018 年度
一、营业总收入||3,242,231,574.63|2,545,462,581.48
其中：营业收入||3,242,231,574.63|2,545,462,581.48
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||3,063,107,355.06|2,398,353,702.55
其中：营业成本||2,196,868,154.36|1,768,058,987.24
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加||77,148,146.02|48,856,403.57
销售费用||456,573,697.45|334,304,688.93
page|83
管理费用||163,155,830.77|113,262,951.19
研发费用||182,706,806.90|162,626,421.00
财务费用||-13,345,280.44|-28,755,749.38
其中：利息费用||10,630.91|62,172.01
利息收入||7,480,701.57|5,317,203.84
加：其他收益||21,803,747.15|6,917,559.36
投资收益（损失以“－”号填列）||-1,242,595.24|-24,298,566.46
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）||2,227,884.00|1,535,026.00
信用减值损失（损失以“-”号填列）||-13,558,178.36|
资产减值损失（损失以“-”号填列）||-13,738,752.24|-15,990,215.09
资产处置收益（损失以“－”号填列）||420,359.02|-783,186.70
三、营业利润（亏损以“－”号填列）||175,036,683.90|114,489,496.04
加：营业外收入||4,860,615.26|3,834,065.75
减：营业外支出||2,463,923.11|110,430.09
四、利润总额（亏损总额以“－”号填列）||177,433,376.05|118,213,131.70
减：所得税费用||3,464,248.41|-576,143.80
五、净利润（净亏损以“－”号填列）||173,969,127.64|118,789,275.50
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||173,969,127.64|118,789,275.50
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||181,056,640.47|120,250,079.56
2.少数股东损益（净亏损以“-”号填列）||-7,087,512.83|-1,460,804.06
六、其他综合收益的税后净额||-4,601,733.55|-21,981,796.20
（一）归属母公司所有者的其他综合收益的税后净额||-4,601,733.55|-21,981,796.20
1．不能重分类进损益的||-5,711,513.58|
page|84
其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动||-5,711,513.58|
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||1,109,780.03|-21,981,796.20
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||-17,549,640.20
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额||1,109,780.03|-4,432,156.00
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||169,367,394.09|96,807,479.30
（一）归属于母公司所有者的综合收益总额||176,454,906.92|98,268,283.36
（二）归属于少数股东的综合收益总额||-7,087,512.83|-1,460,804.06
八、每股收益：|||
（一）基本每股收益(元/股)||1.37|0.9
（二）稀释每股收益(元/股)||1.35|0.9
