page|66
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,379,352,242.92|1,130,153,802.31
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||4,949,948.48|5,595,505.97
收到其他与经营活动有关的现金||81,252,346.56|175,237,866.74
经营活动现金流入小计||1,465,554,537.96|1,310,987,175.02
购买商品、接受劳务支付的现金||589,191,070.48|526,774,701.13
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||232,522,589.36|217,798,532.43
支付的各项税费||119,909,802.20|93,827,343.44
支付其他与经营活动有关的现金||79,332,584.63|73,665,732.36
经营活动现金流出小计||1,020,956,046.67|912,066,309.36
经 营 活动 产生 的 现金 流量净额||444,598,491.29|398,920,865.66
二、投资活动产生的现金流量：|||
收回投资收到的现金||300,865,690.59|391,280,000.00
取得投资收益收到的现金||8,068,629.80|25,272,937.93
处置固定资产、无形资产和其||180,187.54|4,255,245.81
page|67
他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||5,597,249.00|4,259,880.00
投资活动现金流入小计||314,711,756.93|425,068,063.74
购建固定资产、无形资产和其他长期资产支付的现金||381,691,078.60|313,426,888.10
投资支付的现金||200,000,000.00|430,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||6,921,811.48
投资活动现金流出小计||581,691,078.60|750,348,699.58
投 资 活动 产生 的 现金 流量净额||-266,979,321.67|-325,280,635.84
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||29,145,000.00|1,800,000.00
其中：子公司吸收少数股东投资收到的现金||29,145,000.00|1,800,000.00
取得借款收到的现金||753,390,000.00|886,724,279.36
收到其他与筹资活动有关的现金|||838,594.91
筹资活动现金流入小计||782,535,000.00|889,362,874.27
偿还债务支付的现金||920,707,302.69|801,497,272.70
分配股利、利润或偿付利息支付的现金||91,841,310.22|92,568,330.36
其中：子公司支付给少数股东的股利、利润||25,178,600.00|19,296,200.00
支付其他与筹资活动有关的现金||8,372,081.97|6,438,013.80
筹资活动现金流出小计||1,020,920,694.88|900,503,616.86
筹 资 活动 产生 的 现金 流量净额||-238,385,694.88|-11,140,742.59
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||-60,766,525.26|62,499,487.23
加：期初现金及现金等价物余额||575,278,069.03|512,778,581.80
六、期末现金及现金等价物余额||514,511,543.77|575,278,069.03
