page|94
项目|2021 年度|2020 年度
一、营业总收入|3,213,206,844.64|3,208,881,015.95
其中：营业收入|3,213,206,844.64|3,208,881,015.95
利息收入||
已赚保费||
手续费及佣金收入||
二、营业总成本|2,918,766,738.92|2,917,039,915.69
其中：营业成本|2,397,633,815.02|2,409,495,438.92
利息支出||
page|95
手续费及佣金支出||
退保金||
赔付支出净额||
提取保险责任合同准备金净额||
保单红利支出||
分保费用||
税金及附加|16,766,983.01|18,729,005.15
销售费用|149,803,216.16|124,793,117.80
管理费用|225,597,494.71|227,426,837.48
研发费用|115,909,216.14|121,736,097.33
财务费用|13,056,013.88|14,859,419.01
其中：利息费用|21,263,511.34|16,065,581.61
利息收入|11,508,397.61|12,132,388.68
加：其他收益|32,818,361.84|40,408,706.32
投资收益（损失以“－”号填列）|-30,085,495.36|-1,609,308.53
其中：对联营企业和合营企业的投资收益|-3,478,624.56|-1,609,308.53
以摊余成本计量的金融资产终止确认收益||
汇兑收益（损失以“-”号填列）||
净敞口套期收益（损失以“－”号填列）||
公允价值变动收益（损失以“－”号填列）||
信用减值损失（损失以“-”号填列）|-23,130,496.14|-11,055,409.87
资产减值损失（损失以“-”号填列）|-16,899,292.50|-769,660,898.97
资产处置收益（损失以“-”号填列）|84,487.35|1,121,244.10
三、营业利润（亏损以“－”号填列）|257,227,670.91|-448,954,566.69
加：营业外收入|1,774,609.20|1,279,242.15
减：营业外支出|1,754,795.30|25,245,527.66
四、利润总额（亏损总额以“－”号填列）|257,247,484.81|-472,920,852.20
减：所得税费用|39,736,772.78|53,752,347.55
五、净利润（净亏损以“－”号填列）|217,510,712.03|-526,673,199.75
（一）按经营持续性分类||
1.持续经营净利润（净亏损以“－”号填列）|187,713,857.51|-567,106,232.96
2.终止经营净利润（净亏损以“－”号填列）|29,796,854.52|40,433,033.21
（二）按所有权归属分类||
1.归属于母公司股东的净利润|200,692,252.44|-544,777,190.65
2.少数股东损益|16,818,459.59|18,103,990.90
六、其他综合收益的税后净额|-46,244,901.55|-51,783,726.48
归属母公司所有者的其他综合收益的税后净额|-34,858,036.42|-52,067,175.95
（一）不能重分类进损益的其他综合收益|-704,189.47|-15,668,343.33
1.重新计量设定受益计划变动额||
2.权益法下不能转损益的其他综合收益||
3.其他权益工具投资公允价值变动|-704,189.47|-15,668,343.33
4.企业自身信用风险公允价值变动||
5.其他||
page|96
（二）将重分类进损益的其他综合收益|-34,153,846.95|-36,398,832.62
1.权益法下可转损益的其他综合收益||
2.其他债权投资公允价值变动||
3.金融资产重分类计入其他综合收益的金额||
4.其他债权投资信用减值准备||
5.现金流量套期储备||
6.外币财务报表折算差额|-34,153,846.95|-36,398,832.62
7.其他||
归属于少数股东的其他综合收益的税后净额|-11,386,865.13|283,449.47
七、综合收益总额|171,265,810.48|-578,456,926.23
归属于母公司所有者的综合收益总额|165,834,216.02|-596,844,366.60
归属于少数股东的综合收益总额|5,431,594.46|18,387,440.37
八、每股收益：||
（一）基本每股收益|0.2459|-0.6675
（二）稀释每股收益|0.2459|-0.6675
