page|97
项目|2021 年度|2020 年度
一、经营活动产生的现金流量：||
销售商品、提供劳务收到的现金|3,134,242,536.57|3,077,172,892.10
客户存款和同业存放款项净增加额||
向中央银行借款净增加额||
向其他金融机构拆入资金净增加额||
收到原保险合同保费取得的现金||
收到再保业务现金净额||
保户储金及投资款净增加额||
收取利息、手续费及佣金的现金||
拆入资金净增加额||
回购业务资金净增加额||
代理买卖证券收到的现金净额||
收到的税费返还|35,619,683.00|29,380,450.74
收到其他与经营活动有关的现金|28,050,546.38|49,947,769.05
经营活动现金流入小计|3,197,912,765.95|3,156,501,111.89
page|98
购买商品、接受劳务支付的现金|2,007,847,143.10|1,797,606,090.19
客户贷款及垫款净增加额||
存放中央银行和同业款项净增加额||
支付原保险合同赔付款项的现金||
拆出资金净增加额||
支付利息、手续费及佣金的现金||
支付保单红利的现金||
支付给职工以及为职工支付的现金|611,742,146.71|596,966,123.88
支付的各项税费|179,068,201.27|145,521,942.12
支付其他与经营活动有关的现金|102,140,622.57|108,017,061.47
经营活动现金流出小计|2,900,798,113.65|2,648,111,217.66
经营活动产生的现金流量净额|297,114,652.30|508,389,894.23
二、投资活动产生的现金流量：||
收回投资收到的现金||
取得投资收益收到的现金|175,661,000.00|4,628,596.71
处置固定资产、无形资产和其他长期资产收回的现金净额|3,088,343.85|52,838,168.90
处置子公司及其他营业单位收到的现金净额|48,207,704.76|3,111,929.50
收到其他与投资活动有关的现金||
投资活动现金流入小计|226,957,048.61|60,578,695.11
购建固定资产、无形资产和其他长期资产支付的现金|256,145,128.71|138,556,360.24
投资支付的现金|12,904,160.74|
质押贷款净增加额||
取得子公司及其他营业单位支付的现金净额|1,768,042.47|66,539,494.80
支付其他与投资活动有关的现金||
投资活动现金流出小计|270,817,331.92|205,095,855.04
投资活动产生的现金流量净额|-43,860,283.31|-144,517,159.93
三、筹资活动产生的现金流量：||
吸收投资收到的现金|12,940,064.98|2,995,000.00
其中：子公司吸收少数股东投资收到的现金|12,940,064.98|2,995,000.00
取得借款收到的现金|431,392,729.45|587,176,004.71
收到其他与筹资活动有关的现金||749,906.86
筹资活动现金流入小计|444,332,794.43|590,920,911.57
偿还债务支付的现金|603,368,232.55|396,098,263.06
分配股利、利润或偿付利息支付的现金|19,521,600.78|429,311,943.36
其中：子公司支付给少数股东的股利、利润|6,194,175.26|8,087,552.65
支付其他与筹资活动有关的现金|62,313,088.22|237,145.19
筹资活动现金流出小计|685,202,921.55|825,647,351.61
筹资活动产生的现金流量净额|-240,870,127.12|-234,726,440.04
四、汇率变动对现金及现金等价物的影响|-22,104,214.81|-25,087,272.12
五、现金及现金等价物净增加额|-9,719,972.94|104,059,022.14
加：期初现金及现金等价物余额|966,948,142.77|862,889,120.63
六、期末现金及现金等价物余额|957,228,169.83|966,948,142.77
