page|95
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金|六、1|180,886,392.13|105,108,923.45
结算备付金|||
拆出资金|||
交易性金融资产|六、2|157,029,133.10|505,209.03
衍生金融资产|||
应收票据|六、3|191,179,366.85|141,193,045.62
应收账款|六、4|187,780,219.93|128,515,386.26
应收款项融资|六、5|45,008,135.08|59,737,601.49
预付款项|六、6|34,412,482.48|42,268,377.34
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|六、7|17,651,090.67|51,768,904.89
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|六、8|201,771,816.32|137,462,556.24
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|六、9|69,036,316.66|17,140,952.84
流动资产合计||1,084,754,953.22|683,700,957.16
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产|六、10|227,391,953.09|218,738,308.28
page|96
在建工程|六、11|18,200,560.34|3,484,198.55
生产性生物资产|||
油气资产|||
使用权资产|六、12|12,203,424.45|
无形资产|六、13|61,640,850.42|64,737,621.03
开发支出|||
商誉|六、14|3,447,850.53|3,447,850.53
长期待摊费用|六、15|10,385,508.81|10,058,461.49
递延所得税资产|六、16|2,167,171.16|1,934,445.53
其他非流动资产|六、17|1,033,712.02|7,989,259.30
非流动资产合计||336,471,030.82|310,390,144.71
资产总计||1,421,225,984.04|994,091,101.87
流动负债：|||
短期借款|六、18|69,497,633.75|35,669,593.00
向中央银行借款|||
拆入资金|||
交易性金融负债|六、19||51,871.08
衍生金融负债|||
应付票据|六、20|20,000,000.00|9,000,000.00
应付账款|六、21|161,718,090.64|115,448,659.46
预收款项|||
合同负债|六、22|17,061,282.35|21,998,725.35
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|六、23|13,131,659.32|9,046,888.67
应交税费|六、24|4,074,692.07|18,498,310.03
其他应付款|六、25|21,458,493.72|23,236,907.60
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|六、26|2,307,166.68|
其他流动负债|六、27|1,542,933.31|
流动负债合计||310,791,951.84|232,950,955.19
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债|六、28|10,578,914.07|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|六、29|7,062,097.50|13,760,141.08
page|97
递延所得税负债|六、16|1,094,467.28|1,130,570.56
其他非流动负债|||
非流动负债合计||18,735,478.85|14,890,711.64
负债合计||329,527,430.69|247,841,666.83
所有者权益（或股东权益）：|||
实收资本（或股本）|六、30|103,660,000.00|73,660,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|六、31|651,467,016.67|397,531,236.81
减：库存股|||
其他综合收益|六、32|-10,546,956.19|-6,400,952.84
专项储备|||
盈余公积|六、33|19,900,158.49|19,203,072.71
一般风险准备|||
未分配利润|六、34|327,240,056.37|262,256,078.69
归属于母公司所有者权益（或股东权益）合计||1,091,720,275.34|746,249,435.37
少数股东权益||-21,721.99|-0.33
所有者权益（或股东权益）合计||1,091,698,553.35|746,249,435.04
负债和所有者权益（或股东权益）总计||1,421,225,984.04|994,091,101.87
