page|103
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||2,346,571,247.81|1,545,670,121.33
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||10,700,515.85|
收到其他与经营活动有关的现金||20,155,093.71|32,679,030.70
经营活动现金流入小计||2,377,426,857.37|1,578,349,152.03
购买商品、接受劳务支付的现金||2,241,217,920.51|1,393,691,512.61
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||98,212,775.76|86,616,012.42
支付的各项税费||35,693,189.84|36,847,837.93
支付其他与经营活动有关的现金||37,979,557.23|54,001,814.56
经营活动现金流出小计||2,413,103,443.34|1,571,157,177.52
page|104
经营活动产生的现金流量净额|六、49|-35,676,585.97|7,191,974.51
二、投资活动产生的现金流量：|||
收回投资收到的现金||200,000,000.00|315,744,082.23
取得投资收益收到的现金||3,884,437.59|
处置固定资产、无形资产和其他长期资产收回的现金净额||444,470.00|2,031,478.54
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金||34,147,651.00|11,116,610.30
投资活动现金流入小计||238,476,558.59|328,892,171.07
购建固定资产、无形资产和其他长期资产支付的现金||33,566,353.11|30,530,001.84
投资支付的现金||402,000,000.00|315,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||435,566,353.11|345,530,001.84
投资活动产生的现金流量净额||-197,089,794.52|-16,637,830.77
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||300,390,566.04|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||101,544,774.69|45,000,000.00
收到其他与筹资活动有关的现金||10,071,788.00|13,710,000.00
筹资活动现金流入小计||412,007,128.73|58,710,000.00
偿还债务支付的现金||58,461,475.62|64,396,965.27
分配股利、利润或偿付利息支付的现金||19,598,908.87|23,920,743.30
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||25,707,375.34|18,180,000.00
筹资活动现金流出小计||103,767,759.83|106,497,708.57
筹资活动产生的现金流量净额||308,239,368.90|-47,787,708.57
四、汇率变动对现金及现金等价物的影响||-430,201.55|-665,574.87
五、现金及现金等价物净增加额|六、49|75,042,786.86|-57,899,139.70
加：期初现金及现金等价物余额|六、49|101,459,390.96|159,358,530.66
六、期末现金及现金等价物余额|六、49|176,502,177.82|101,459,390.96
