page|99
项目|附注|2021 年度|2020 年度
一、营业总收入|六、35|2,780,806,538.15|1,736,306,083.59
其中：营业收入||2,780,806,538.15|1,736,306,083.59
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||2,721,503,323.58|1,691,493,752.72
其中：营业成本|六、35|2,542,564,475.63|1,560,114,144.01
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|六、36|7,108,535.82|6,153,868.38
销售费用|六、37|16,181,457.11|12,006,087.62
管理费用|六、38|52,975,755.68|46,281,487.37
研发费用|六、39|101,303,646.94|64,604,431.85
财务费用|六、40|1,369,452.40|2,333,733.49
其中：利息费用||2,024,478.63|2,362,940.56
利息收入||1,612,432.51|147,235.02
page|100
加：其他收益|六、41|8,305,187.56|9,174,164.04
投资收益（损失以“－”号填列）|六、42|12,455,325.41|427,845.07
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|六、43|80,793.60|116,986.19
信用减值损失（损失以“-”号填列）|六、44|-1,210,474.78|-293,867.11
资产减值损失（损失以“-”号填列）|||
资产处置收益（损失以“－”号填列）|六、45|87,557.96|75,676,238.52
三、营业利润（亏损以“－”号填列）||79,021,604.32|129,913,697.58
加：营业外收入|六、46|7,413,208.89|18,960,378.19
减：营业外支出|六、47|497,785.45|296,272.76
四、利润总额（亏损总额以“－”号填列）||85,937,027.76|148,577,803.01
减：所得税费用|六、48|4,728,667.33|16,409,194.67
五、净利润（净亏损以“－”号填列）||81,208,360.43|132,168,608.34
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||81,208,360.43|132,168,608.34
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||81,230,063.46|132,168,608.37
2.少数股东损益（净亏损以“-”号填列）||-21,703.03|-0.03
六、其他综合收益的税后净额||-4,146,021.98|-2,526,248.75
（一）归属母公司所有者的其他综合收益的税后净额||-4,146,003.35|-2,526,241.45
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
page|101
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||-4,146,003.35|-2,526,241.45
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额||-4,146,003.35|-2,526,241.45
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||-18.63|-7.30
七、综合收益总额||77,062,338.45|129,642,359.59
（一）归属于母公司所有者的综合收益总额||77,084,060.11|129,642,366.92
（二）归属于少数股东的综合收益总额||-21,721.66|-7.33
八、每股收益：|||
（一）基本每股收益(元/股)||0.84|1.79
（二）稀释每股收益(元/股)||0.84|1.79
