page|126
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||44,212,652.43|114,614,239.58
结算备付金|||
拆出资金|||
交易性金融资产||424,077,393.13|472,453,766.23
衍生金融资产|||
应收票据||3,600,000.00|
应收账款||151,014,971.48|131,311,032.28
应收款项融资|||
预付款项||1,140,478.65|678,940.84
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||5,994,950.41|3,628,765.13
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||103,420,614.45|71,172,358.35
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|||
流动资产合计||733,461,060.55|793,859,102.41
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款|||
长期股权投资||1,571,206.14|1,570,764.45
其他权益工具投资|||
其他非流动金融资产|||
投资性房地产|||
固定资产||634,214,952.06|550,601,873.09
在建工程||133,778,359.17|92,158,051.59
生产性生物资产|||
油气资产|||
使用权资产||558,363.54|
无形资产||32,660,460.63|33,226,121.60
开发支出||35,523,485.70|1,884,558.72
商誉|||
长期待摊费用|||
page|127
递延所得税资产||7,081,014.06|8,386,182.49
其他非流动资产||19,615,416.36|32,782,793.38
非流动资产合计||865,003,257.66|720,610,345.32
资产总计||1,598,464,318.21|1,514,469,447.73
流动负债：|||
短期借款|||
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据|||
应付账款||11,332,719.71|7,535,743.33
预收款项|||
合同负债||8,321,839.81|14,313,899.03
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||23,820,725.31|25,805,141.64
应交税费||8,689,255.38|1,695,172.13
其他应付款||44,406,390.79|36,679,718.35
其中：应付利息|||
应付股利||294,065.80|130,695.91
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||131,685.93|
其他流动负债||16,826,824.13|19,843,378.49
流动负债合计||113,529,441.06|105,873,052.97
非流动负债：|||
保险合同准备金|||
长期借款|||
应付债券|||
其中：优先股|||
永续债|||
租赁负债||382,201.13|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益||11,298,540.65|12,217,446.23
递延所得税负债||266,608.97|113,064.93
其他非流动负债|||
非流动负债合计||11,947,350.75|12,330,511.16
负债合计||125,476,791.81|118,203,564.13
所有者权益（或股东权益）：|||
实收资本（或股本）||410,644,000.00|409,700,000.00
其他权益工具|||
page|128
其中：优先股|||
永续债|||
资本公积||552,182,536.35|539,921,811.91
减：库存股|||
其他综合收益|||
专项储备|||
盈余公积||65,940,620.41|54,319,983.70
一般风险准备|||
未分配利润||450,110,163.82|392,471,091.84
归属于母公司所有者权益（或股东权益）合计||1,478,877,320.58|1,396,412,887.45
少数股东权益||-5,889,794.18|-147,003.85
所有者权益（或股东权益）合计||1,472,987,526.40|1,396,265,883.60
负债和所有者权益（或股东权益）总计||1,598,464,318.21|1,514,469,447.73
