page|59
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||8,066,961,819.16|6,902,156,297.75
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
page|60
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||24,290,481.27|40,458,224.97
收到其他与经营活动有关的现金|七、78|159,435,881.84|212,820,847.51
经营活动现金流入小计||8,250,688,182.27|7,155,435,370.23
购买商品、接受劳务支付的现金||4,567,437,642.11|4,159,565,170.17
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,530,038,930.74|1,442,992,776.94
支付的各项税费||386,120,135.20|290,001,502.90
支付其他与经营活动有关的现金|七、78|301,269,662.97|375,845,457.23
经营活动现金流出小计||6,784,866,371.02|6,268,404,907.24
经营活动产生的现金流量净额|七、79|1,465,821,811.25|887,030,462.99
二、投资活动产生的现金流量：|||
收回投资收到的现金||4,058,801.00|568,100.00
取得投资收益收到的现金||15,672,306.39|6,701,845.87
处置固定资产、无形资产和其他长期资产收回的现金净额||403,282.84|304,138,795.81
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||20,134,390.23|311,408,741.68
购建固定资产、无形资产和其他长期资产支付的现金||333,151,950.84|908,019,266.02
投资支付的现金||303,500,000.00|65,100,000.00
质押贷款净增加额|||
page|61
取得子公司及其他营业单位支付的现金净额|||291,952,600.00
支付其他与投资活动有关的现金|七、78||16,684,468.44
投资活动现金流出小计||636,651,950.84|1,281,756,334.46
投资活动产生的现金流量净额||-616,517,560.61|-970,347,592.78
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||312,217,600.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||80,000,000.00|40,000,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||392,217,600.00|40,000,000.00
偿还债务支付的现金||80,171,485.47|170,144,755.44
分配股利、利润或偿付利息支付的现金||484,890,551.32|570,108,670.59
其中：子公司支付给少数股东的股利、利润||21,317,520.24|20,653,040.82
支付其他与筹资活动有关的现金|七、78|1,503,029.00|860,000.00
筹资活动现金流出小计||566,565,065.79|741,113,426.03
筹资活动产生的现金流量净额||-174,347,465.79|-701,113,426.03
四、汇率变动对现金及现金等价物的影响||-1,636,684.13|1,600,657.97
五、现金及现金等价物净增加额  七、79||673,320,100.72|-782,829,897.85
加：期初现金及现金等价物余额||3,121,541,942.20|3,904,371,840.05
六、期末现金及现金等价物余额  七、79||3,794,862,042.92|3,121,541,942.20
