page|96
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||1,485,570,323.14|1,473,938,677.25
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金|1|146,570,331.77|262,608,518.48
经营活动现金流入小计||1,632,140,654.91|1,736,547,195.73
购买商品、接受劳务支付的现金||845,577,690.88|813,462,280.89
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||227,975,138.05|219,920,116.77
支付的各项税费||90,528,027.58|108,132,406.34
支付其他与经营活动有关的现金|2|111,340,957.38|163,767,551.59
经营活动现金流出小计||1,275,421,813.89|1,305,282,355.59
经营活动产生的现金流量净额||356,718,841.02|431,264,840.14
二、投资活动产生的现金流量：|||
收回投资收到的现金||568,932,128.75|870,634,524.66
取得投资收益收到的现金||13,600,000.00|22,214,528.00
处置固定资产、无形资产和其||20,812,252.31|21,613,955.39
page|97
他长期资产收回的现金净额|||
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||603,344,381.06|914,463,008.05
购建固定资产、无形资产和其他长期资产支付的现金||325,019,642.31|397,659,740.40
投资支付的现金||250,000,000.00|805,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||575,019,642.31|1,202,659,740.40
投资活动产生的现金流量净额||28,324,738.75|-288,196,732.35
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||150,000,000.00|229,999,912.28
收到其他与筹资活动有关的现金|3|18,877,500.00|22,330,000.00
筹资活动现金流入小计||168,877,500.00|252,329,912.28
偿还债务支付的现金||229,530,000.00|297,246,972.28
分配股利、利润或偿付利息支付的现金||146,210,243.65|160,766,508.12
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||
筹资活动现金流出小计||375,740,243.65|458,013,480.40
筹资活动产生的现金流量净额||-206,862,743.65|-205,683,568.12
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||178,180,836.12|-62,615,460.33
加：期初现金及现金等价物余额||459,358,167.11|521,973,627.44
六、期末现金及现金等价物余额||637,539,003.23|459,358,167.11
