page|81
项目|附注|2019年度|2018年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||499,664,048.90|265,925,021.57
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||9,407,734.55|1,263,902.06
收到其他与经营活动有关的现金||38,865,539.13|33,425,910.99
经营活动现金流入小计||547,937,322.58|300,614,834.62
购买商品、接受劳务支付的现金||270,720,429.23|197,311,617.13
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||92,986,923.24|69,234,668.76
支付的各项税费||22,536,836.37|16,191,317.74
page|82
支付其他与经营活动有关的现金||55,777,049.38|42,041,423.80
经营活动现金流出小计||442,021,238.22|324,779,027.43
经营活动产生的现金流量净额||105,916,084.36|-24,164,192.81
二、投资活动产生的现金流量：|||
收回投资收到的现金|||490,000,000.00
取得投资收益收到的现金|||2,612,350.15
处置固定资产、无形资产和其他长期资产收回的现金净额||127,800.00|16,720,714.46
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||127,800.00|509,333,064.61
购建固定资产、无形资产和其他长期资产支付的现金||9,382,621.78|33,748,242.46
投资支付的现金||10,000,000.00|390,000,000.00
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额||40,800,000.00|67,311,758.04
支付其他与投资活动有关的现金|||
投资活动现金流出小计||60,182,621.78|491,060,000.50
投资活动产生的现金流量净额||-60,054,821.78|18,273,064.11
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||35,110,000.00|
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||35,110,000.00|
偿还债务支付的现金||7,000,000.00|3,000,000.00
分配股利、利润或偿付利息支付的现金||10,429,311.40|6,610,906.17
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||3,683,800.00|
筹资活动现金流出小计||21,113,111.40|9,610,906.17
筹资活动产生的现金流量净额||13,996,888.60|-9,610,906.17
四、汇率变动对现金及现金等价物的影响||65,797.89|98,246.80
五、现金及现金等价物净增加额||59,923,949.07|-15,403,788.07
加：期初现金及现金等价物余额||132,942,415.55|148,346,203.62
六、期末现金及现金等价物余额||192,866,364.62|132,942,415.55
