page|52
项目|附注|2019 年度|2018 年度
一、营业总收入||995,847,583.48|996,676,526.59
其中：营业收入||995,847,583.48|996,676,526.59
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||1,083,508,735.28|1,108,518,194.87
其中：营业成本||823,185,130.52|837,947,619.16
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
page|53
保单红利支出|||
分保费用|||
税金及附加||33,074,963.76|31,088,661.66
销售费用||14,915,187.83|15,336,867.18
管理费用||134,324,589.75|148,262,542.68
研发费用|||
财务费用||78,008,863.42|75,882,504.19
其中：利息费用||75,143,530.02|81,172,883.60
利息收入||114,290.58|8,329,624.27
加：其他收益||180,997.37|240,185.79
投资收益（损失以“－”号填列）||-160,243.52|
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）||-2,793,247.43|
资产减值损失（损失以“-”号填列）||-5,470,571.92|-8,012,242.04
资产处置收益（损失以“－”号填列）|||90,829.97
三、营业利润（亏损以“－”号填列）||-95,904,217.30|-119,522,894.56
加：营业外收入||459,627.12|222,274.18
减：营业外支出||275,474.58|2,304,245.18
四、利润总额（亏损总额以“－”号填列）||-95,720,064.76|-121,604,865.56
减：所得税费用||10,365,307.60|6,029,144.34
五、净利润（净亏损以“－”号填列）||-106,085,372.36|-127,634,009.90
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||-106,085,372.36|-127,634,009.90
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||-106,138,649.99|-127,664,595.19
2.少数股东损益（净亏损以“-”号填列）||53,277.63|30,585.29
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
page|54
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）可供出售金融资产公允价值变动损益|||
（4）金融资产重分类计入其他综合收益的金额|||
（5）持有至到期投资重分类为可供出售金融资产损益|||
（6）其他债权投资信用减值准备|||
（7）现金流量套期储备（现金流量套期损益的有效部分）|||
（8）外币财务报表折算差额|||
（9）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||-106,085,372.36|-127,634,009.90
（一）归属于母公司所有者的综合收益总额||-106,138,649.99|-127,664,595.19
（二）归属于少数股东的综合收益总额||53,277.63|30,585.29
八、每股收益：|||
（一）基本每股收益(元/股)||-0.60|-0.71
（二）稀释每股收益(元/股)||-0.60|-0.71
