page|66
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||411,118,368.07|232,202,336.66
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||8,646,066,403.31
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
收到其他与经营活动有关的现金||1,523,952.79|125,487,298.70
经营活动现金流入小计||412,642,320.86|9,003,756,038.67
购买商品、接受劳务支付的现金||352,008,743.98|275,777,146.74
支付原保险合同赔付款项的现金|||3,567,089,967.14
支付再保险业务现金净额|||63,048,410.27
为交易目的而持有的金融资产净增加额|||
拆出资金净增加额|||
返售业务资金净增加额|||
支付利息、手续费及佣金的现金|||1,487,643,624.54
保户储金及投资款净减少额|||1,910,296,515.00
支付保单红利的现金|||
支付给职工及为职工支付的现金||9,696,962.38|1,465,456,085.44
支付的各项税费||3,470,428.16|498,437,476.35
支付其他与经营活动有关的现金||9,881,822.24|1,019,628,121.80
经营活动现金流出小计||375,057,956.76|10,287,377,347.28
经营活动产生的现金流量净额||37,584,364.10|-1,283,621,308.61
二、投资活动产生的现金流量：|||
收回投资收到的现金||498,060,000.00|85,175,292,567.88
取得投资收益收到的现金||102,864,560.55|216,579,673.04
处置固定资产、无形资产和其他长期资产收回的现金净额||158,000.00|
处置子公司及其他营业单位收到的现金净额|||-922,129,424.92
收到其他与投资活动有关的现金|||101,342,338.78
投资活动现金流入小计||601,082,560.55|84,571,085,154.78
投资支付的现金||529,560,000.00|83,663,005,659.55
返售业务资金净增加额|||
质押贷款净增加额|||
购建固定资产、无形资产和其他长期资产支付的现金||6,315.00|29,125,765.58
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||102,023,342.12
投资活动现金流出小计||529,566,315.00|83,794,154,767.25
page|67
投资活动产生的现金流量净额||71,516,245.55|776,930,387.53
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金|||66,331,608.58
发行债券收到的现金|||
回购业务资金净增加额|||
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计|||66,331,608.58
偿还债务支付的现金||70,000,000.00|60,000,000.00
分配股利、利润或偿付利息支付的现金||12,527,329.48|23,011,746.00
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|||619,423,127.95
筹资活动现金流出小计||82,527,329.48|702,434,873.95
筹资活动产生的现金流量净额||-82,527,329.48|-636,103,265.37
四、汇率变动对现金及现金等价物的影响|||122,871.84
五、现金及现金等价物净增加额||26,573,280.17|-1,142,671,314.61
加：期初现金及现金等价物余额||36,897,590.04|1,179,568,904.65
六、期末现金及现金等价物余额||63,470,870.21|36,897,590.04
