page|143
项目|附注|2021 年度|2020 年度
一、营业总收入||1,818,075,902.95|865,371,453.85
其中：营业收入|七、61|1,818,075,902.95|865,371,453.85
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||844,038,233.64|347,919,183.35
其中：营业成本|七、61|693,938,928.56|237,685,279.09
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|16,842,669.83|9,716,036.64
销售费用|七、63|22,912,803.02|18,974,692.36
管理费用|七、64|46,716,259.80|23,386,021.94
研发费用|七、65|61,924,538.08|41,324,148.21
财务费用|七、66|1,703,034.35|16,833,005.11
page|144
其中：利息费用||678,067.15|467,113.58
利息收入||15,134,109.98|1,334,712.25
加：其他收益|七、67|6,343,613.65|3,836,288.15
投资收益（损失以“－”号填列）|七、68|227,210.96|68,955.27
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70|841,233.38|
信用减值损失（损失以“-”号填列）|七、71|-3,400,109.50|-3,356,001.39
资产减值损失（损失以“-”号填列）|七、72|-11,527,076.78|-4,884,077.94
资产处置收益（损失以“－”号填列）|七、73||-34,853.58
三、营业利润（亏损以“－”号填列）||966,522,541.02|513,082,581.01
加：营业外收入|七、74|2,654,003.78|1,300,365.92
减：营业外支出|七、75|548,940.53|57,183.55
四、利润总额（亏损总额以“－”号填列）||968,627,604.27|514,325,763.38
减：所得税费用|七、76|132,871,684.47|79,359,450.88
五、净利润（净亏损以“－”号填列）||835,755,919.80|434,966,312.50
（一）按经营持续性分类|||
page|145
1.持续经营净利润（净亏损以“－”号填列）||835,755,919.80|434,966,312.50
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||833,590,633.07|435,146,719.99
2.少数股东损益（净亏损以“-”号填列）||2,165,286.73|-180,407.49
六、其他综合收益的税后净额|七、77|607.61|788,933.10
（一）归属母公司所有者的其他综合收益的税后净额||546.85|710,039.79
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益||546.85|710,039.79
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
page|146
（5）现金流量套期储备|||
（6）外币财务报表折算差额||546.85|710,039.79
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额||60.76|78,893.31
七、综合收益总额||835,756,527.41|435,755,245.60
（一）归属于母公司所有者的综合收益总额||833,591,179.92|435,856,759.78
（二）归属于少数股东的综合收益总额||2,165,347.49|-101,514.18
八、每股收益：|||
（一）基本每股收益(元/股)||9.62|5.44
（二）稀释每股收益(元/股)||9.62|5.44
