page|77
项目|附注|2021年度|2020年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现||729,295,153.08|810,024,060.66
page|78
金|||
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还|||
收到其他与经营活动有关的现金||70,464,201.18|134,132,000.55
经营活动现金流入小计||799,759,354.26|944,156,061.21
购买商品、接受劳务支付的现金||543,308,358.60|716,864,857.37
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||101,275,549.23|98,142,217.71
支付的各项税费||24,984,810.03|25,149,534.25
支付其他与经营活动有关的现金||107,140,450.54|72,920,418.19
经营活动现金流出小计||776,709,168.40|913,077,027.52
经营活动产生的现金流量净额||23,050,185.86|31,079,033.69
二、投资活动产生的现金流量：|||
收回投资收到的现金||404,961,369.42|127,552,958.82
取得投资收益收到的现金||3,103,950.54|642,274.27
处置固定资产、无形资产和其他长期资产收回的现金净额||2,160,575.50|148,513.32
处置子公司及其他营业单位|||
page|79
收到的现金净额|||
收到其他与投资活动有关的现金|||
投资活动现金流入小计||410,225,895.46|128,343,746.41
购建固定资产、无形资产和其他长期资产支付的现金||12,007,733.82|5,776,225.32
投资支付的现金||433,372,695.55|311,653,970.91
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||
支付其他与投资活动有关的现金|||
投资活动现金流出小计||445,380,429.37|317,430,196.23
投资活动产生的现金流量净额||-35,154,533.91|-189,086,449.82
三、筹资活动产生的现金流量：|||
吸收投资收到的现金|||304,665,200.00
其中：子公司吸收少数股东投资收到的现金|||200,000.00
取得借款收到的现金||432,980,000.00|445,550,000.00
收到其他与筹资活动有关的现金|||
筹资活动现金流入小计||432,980,000.00|750,215,200.00
偿还债务支付的现金||307,860,000.00|540,420,000.00
分配股利、利润或偿付利息支付的现金||53,066,869.02|126,851,155.83
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金||4,618,908.28|30,089,598.00
筹资活动现金流出小计||365,545,777.30|697,360,753.83
筹资活动产生的现金流量净额||67,434,222.70|52,854,446.17
四、汇率变动对现金及现金等价物的影响|||
五、现金及现金等价物净增加额||55,329,874.65|-105,152,969.96
加：期初现金及现金等价物余额||512,197,737.54|617,350,707.50
六、期末现金及现金等价物余额||567,527,612.19|512,197,737.54
