page|68
项目|附注|2021 年 12 月 31 日|2020 年 12 月 31 日
流动资产：|||
货币资金||592,546,066.19|546,718,870.77
结算备付金|||
page|69
拆出资金|||
交易性金融资产||131,398,966.66|125,357,326.55
衍生金融资产|||
应收票据||8,746,412.35|16,493,243.20
应收账款||491,621,479.74|382,388,853.59
应收款项融资||3,300,095.21|1,684,000.00
预付款项||12,658,856.12|5,102,121.87
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款||58,398,561.75|11,994,895.00
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货||43,750,361.11|38,755,062.07
合同资产||486,189,599.63|783,215,732.75
持有待售资产|||
一年内到期的非流动资产||174,496,429.83|149,782,128.52
其他流动资产||9,720,388.87|26,413,901.32
流动资产合计||2,012,827,217.46|2,087,906,135.64
非流动资产：|||
发放贷款和垫款|||
债权投资|||
其他债权投资|||
长期应收款||1,303,434,603.58|1,203,856,166.17
长期股权投资||198,958,265.78|184,145,610.40
其他权益工具投资||10,333,869.69|11,107,597.32
其他非流动金融资产|||
投资性房地产||10,125,418.90|10,634,251.18
固定资产||54,365,400.96|23,582,186.34
在建工程||8,569,947.49|5,663,867.69
生产性生物资产|||
油气资产|||
使用权资产||5,965,509.99|
无形资产||2,023,940.52|3,820,827.59
开发支出|||
商誉|||43,637.59
长期待摊费用||2,313,508.06|2,729,164.04
递延所得税资产||11,578,241.93|16,049,636.71
page|70
其他非流动资产||58,361,847.79|65,287,361.24
非流动资产合计||1,666,030,554.69|1,526,920,306.27
资产总计||3,678,857,772.15|3,614,826,441.91
流动负债：|||
短期借款||273,349,499.03|231,299,300.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
衍生金融负债|||
应付票据||33,026,940.05|99,835,525.91
应付账款||575,772,392.27|635,160,736.99
预收款项|||
合同负债||4,140,988.91|1,914,910.10
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬||11,232,613.78|13,703,685.51
应交税费||45,490,536.07|35,932,537.33
其他应付款||15,917,589.61|20,805,102.19
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债||98,752,571.27|
其他流动负债||133,631,303.11|148,924,887.81
流动负债合计||1,191,314,434.10|1,187,576,685.84
非流动负债：|||
保险合同准备金|||
长期借款||689,626,434.15|703,004,959.43
应付债券|||
其中：优先股|||
永续债|||
租赁负债||1,936,683.97|
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|||
page|71
递延所得税负债|||
其他非流动负债|||
非流动负债合计||691,563,118.12|703,004,959.43
负债合计||1,882,877,552.22|1,890,581,645.27
所有者权益（或股东权益）：|||
实收资本（或股本）||135,720,000.00|135,720,000.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积||835,949,873.71|835,217,933.25
减：库存股|||
其他综合收益||-3,116,210.76|-2,458,542.27
专项储备|||
盈余公积||70,230,677.13|66,525,360.94
一般风险准备|||
未分配利润||571,017,995.29|516,105,623.62
归属于母公司所有者权益（或股东权益）合计||1,609,802,335.37|1,551,110,375.54
少数股东权益||186,177,884.56|173,134,421.10
所有者权益（或股东权益）合计||1,795,980,219.93|1,724,244,796.64
负债和所有者权益（或股东权益）总计||3,678,857,772.15|3,614,826,441.91
