page|102
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|附注七（1)|340,359,799.18|324,185,667.32
结算备付金|||
拆出资金|||
交易性金融资产|||
以公允价值计量且其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|附注七（4)|29,358,146.36|228,097,598.88
应收账款|附注七（5)|183,078,446.29|190,105,992.79
应收款项融资|附注七（6)|77,343,874.47|0.00
预付款项|附注七（7)|85,472,532.29|65,523,931.35
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|附注七（8)|36,617,964.55|49,089,366.99
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|附注七（9)|375,436,681.07|289,883,619.59
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|附注七（12)|12,940,981.15|7,564,953.44
流动资产合计||1,140,608,425.36|1,154,451,130.36
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产||0.00|3,950,000.00
page|103
其他债权投资|||
持有至到期投资|||
长期应收款|||
长期股权投资|附注七（16)|17,934,482.08|24,301,654.39
其他权益工具投资|附注七（17)|3,950,000.00|0.00
其他非流动金融资产|||
投资性房地产|附注七（19)|7,258,917.37|8,045,241.17
固定资产|附注七（20)|508,754,006.92|538,268,460.11
在建工程|附注七（21)|218,369,924.10|43,374,346.59
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|附注七（25)|54,060,649.83|54,858,591.63
开发支出|||
商誉|||
长期待摊费用|附注七（28)|17,272,327.64|17,131,149.97
递延所得税资产|附注七（29)|29,960,333.41|27,188,491.97
其他非流动资产|附注七（30)|54,255,249.98|26,655,626.70
非流动资产合计||911,815,891.33|743,773,562.53
资产总计||2,052,424,316.69|1,898,224,692.89
流动负债：|||
短期借款|附注七（31)|129,700,000.00|149,700,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公允价值计量且其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|||
应付账款|附注七（35)|281,952,183.68|227,690,033.54
预收款项|附注七（36)|17,881,363.25|24,276,836.08
卖出回购金融资产款|||
page|104
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|附注七（37)|52,806,918.59|44,646,638.63
应交税费|附注七（38)|11,963,122.53|12,512,430.51
其他应付款|附注七（39)|62,513,157.99|61,762,113.98
其中：应付利息|||
应付股利|附注七（39)|3,078,412.72|4,143,584.85
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债  附注七（41)||5,000,000.00|0.00
其他流动负债|附注七（42)|10,741,780.09|13,990,344.92
流动负债合计||572,558,526.13|534,578,397.66
非流动负债：|||
保险合同准备金|||
长期借款|附注七（43)|50,000,000.00|0.00
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
长期应付款|||
长期应付职工薪酬|||
预计负债|附注七（48)|4,224,124.70|4,345,484.73
递延收益|附注七（49)|4,225,000.00|4,425,000.00
递延所得税负债|附注七（29)|1,228,510.43|1,402,960.77
其他非流动负债|附注七（50)|4,447,885.94|4,447,885.94
非流动负债合计||64,125,521.07|14,621,331.44
负债合计||636,684,047.20|549,199,729.10
所有者权益（或股东权益）：|||
实收资本（或股本）|附注七（51)|298,045,000.00|298,045,000.00
其他权益工具|||
page|105
其中：优先股|||
永续债|||
资本公积|附注七（53)|321,476,515.38|318,847,156.73
减：库存股|附注七（54)|35,594,000.00|35,594,000.00
其他综合收益|||
专项储备|附注七（56)|3,364,872.86|2,638,589.51
盈余公积|附注七（57)|217,026,851.76|211,488,825.62
一般风险准备|||
未分配利润|附注七（58)|536,541,443.06|479,220,548.51
归属于母公司所有者权益（或股东权益）合计||1,340,860,683.06|1,274,646,120.37
少数股东权益||74,879,586.43|74,378,843.42
所有者权益（或股东权益）合计||1,415,740,269.49|1,349,024,963.79
负债和所有者权益（或股东权益）总计||2,052,424,316.69|1,898,224,692.89
