page|92
项目|附注|2020 年度|2019 年度
一、营业总收入|七、61|843,936,802.05|631,225,763.20
其中：营业收入|七、61|843,936,802.05|631,225,763.20
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本|七、61|735,500,407.77|522,766,829.14
其中：营业成本|七、61|569,472,275.22|380,023,864.11
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|七、62|5,510,998.20|4,590,436.87
销售费用|七、63|90,134,931.93|76,976,606.87
管理费用|七、64|37,757,939.95|32,764,769.27
研发费用|七、65|32,232,860.68|28,030,650.40
财务费用|七、66|391,401.79|380,501.62
其中：利息费用||890,788.13|875,243.84
利息收入||698,868.88|644,310.39
加：其他收益|七、67|21,845,504.10|18,025,505.56
投资收益（损失以“－”号填列）|七、68|82,799.99|
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|七、70||
page|93
信用减值损失（损失以“-”号填列）|七、71|-6,801,492.30|-8,139,960.62
资产减值损失（损失以“-”号填列）|七、72|-476,036.35|-693,458.36
资产处置收益（损失以“－”号填列）|七、73|-76,065.12|-84,645.58
三、营业利润（亏损以“－”号填列）||123,011,104.60|117,566,375.06
加：营业外收入|七、74|263,017.85|3,408,700.17
减：营业外支出|七、75|791,409.02|333,494.35
四、利润总额（亏损总额以“－”号填列）||122,482,713.43|120,641,580.88
减：所得税费用|七、76|15,763,683.58|16,103,015.88
五、净利润（净亏损以“－”号填列）||106,719,029.85|104,538,565.00
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||106,719,029.85|104,538,565.00
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||106,719,029.85|104,538,565.00
2.少数股东损益（净亏损以“-”号填列）|||
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
（1）权益法下可转损益的其他综|||
page|94
合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||106,719,029.85|104,538,565.00
（一）归属于母公司所有者的综合收益总额||106,719,029.85|104,538,565.00
（二）归属于少数股东的综合收益总额|||
八、每股收益：|||
（一）基本每股收益(元/股)||1.02|1.00
（二）稀释每股收益(元/股)||1.02|1.00
