page|104
项目|附注|2019 年 12 月 31 日|2018 年 12 月 31 日
流动资产：|||
货币资金|七、1|201,347,205.13|95,795,710.41
结算备付金|||
拆出资金|||
交易性金融资产|七、2|834,324,026.42|
以公 允价值计量且 其变动计入当期损益的金融资产|||
衍生金融资产|||
应收票据|七、4|15,947,175.39|102,454,283.42
应收账款|七、5|79,830,857.73|75,973,714.02
应收款项融资|七、6|70,142,655.65|
预付款项|七、7|2,056,909.09|2,034,956.63
应收保费|||
应收分保账款|||
应收分保合同准备金|||
其他应收款|七、8|1,779,930.01|5,172,578.96
其中：应收利息|||
应收股利|||
买入返售金融资产|||
存货|七、9|68,841,838.50|53,468,159.20
合同资产|||
持有待售资产|||
一年内到期的非流动资产|||
其他流动资产|七、13|13,489,286.95|129,990,747.50
流动资产合计||1,287,759,884.87|464,890,150.14
非流动资产：|||
发放贷款和垫款|||
债权投资|||
可供出售金融资产|||300,000.00
其他债权投资|||
持有至到期投资|||
长期应收款|七、16|21,053,770.64|
长期股权投资|||
其他权益工具投资|||
其他非流动金融资产|七、19|300,000.00|
page|105
投资性房地产|||
固定资产|七、21|250,339,083.95|240,794,707.21
在建工程|七、22|81,166,779.45|33,514,903.21
生产性生物资产|||
油气资产|||
使用权资产|||
无形资产|七、26|98,540,082.76|50,905,833.87
开发支出|||
商誉|||
长期待摊费用|七、29|616,357.99|780,720.19
递延所得税资产|七、30|2,085,336.25|11,577,796.56
其他非流动资产|七、31|600,000.00|48,000,000.00
非流动资产合计||454,701,411.04|385,873,961.04
资产总计||1,742,461,295.91|850,764,111.18
流动负债：|||
短期借款|七、32|3,003,987.50|55,000,000.00
向中央银行借款|||
拆入资金|||
交易性金融负债|||
以公 允价值计量且 其变动计入当期损益的金融负债|||
衍生金融负债|||
应付票据|七、35|20,359,595.36|3,010,096.54
应付账款|七、36|38,523,137.33|77,461,870.29
预收款项||827,771.89|14,014,420.20
合同负债|||
卖出回购金融资产款|||
吸收存款及同业存放|||
代理买卖证券款|||
代理承销证券款|||
应付职工薪酬|七、39|4,358,076.42|3,662,331.08
应交税费|七、40|7,666,681.08|3,792,939.50
其他应付款|七、41|1,737,249.23|40,470,884.58
其中：应付利息|||
应付股利|||
应付手续费及佣金|||
应付分保账款|||
持有待售负债|||
一年内到期的非流动负债|七、43|12,020,900.00|
其他流动负债|||
流动负债合计||88,497,398.81|197,412,542.19
非流动负债：|||
保险合同准备金|||
长期借款|七、45|36,062,700.00|
应付债券|||
其中：优先股|||
永续债|||
租赁负债|||
page|106
长期应付款|||
长期应付职工薪酬|||
预计负债|||
递延收益|七、51|22,282,750.19|10,540,369.81
递延所得税负债|七、30|914,637.28|
其他非流动负债|||
非流动负债合计||59,260,087.47|10,540,369.81
负债合计||147,757,486.28|207,952,912.00
所有者权益（或股东权益）：|||
实收资本（或股本）|七、53|231,858,116.00|173,893,587.00
其他权益工具|||
其中：优先股|||
永续债|||
资本公积|七、55|1,217,300,443.25|441,660,032.28
减：库存股|||
其他综合收益|七、57|539,205.54|127,261.05
专项储备|||
盈余公积|七、59|12,086,306.37|2,397,033.37
一般风险准备|||
未分配利润|七、60|119,764,031.78|19,365,083.20
归属 于母公司所有 者权益（或股东权益）合计||1,581,548,102.94|637,442,996.90
少数股东权益||13,155,706.69|5,368,202.28
所 有 者 权 益 （ 或 股 东 权益）合计||1,594,703,809.63|642,811,199.18
负债和所有者权益（或股东权益）总计||1,742,461,295.91|850,764,111.18
