page|93
项目|附注|2020年度|2019年度
一、经营活动产生的现金流量：|||
销售商品、提供劳务收到的现金||7,253,803,551.41|6,120,500,850.50
客户存款和同业存放款项净增加额|||
向中央银行借款净增加额|||
向其他金融机构拆入资金净增加额|||
收到原保险合同保费取得的现金|||
收到再保业务现金净额|||
保户储金及投资款净增加额|||
收取利息、手续费及佣金的现金|||
拆入资金净增加额|||
回购业务资金净增加额|||
代理买卖证券收到的现金净额|||
收到的税费返还||141,836,653.43|121,618,025.73
收到其他与经营活动有关的现金|第十一节七、78（1）|186,597,326.26|115,242,671.15
经营活动现金流入小计||7,582,237,531.10|6,357,361,547.38
购买商品、接受劳务支付的现金||4,299,594,869.30|3,831,185,426.05
客户贷款及垫款净增加额|||
存放中央银行和同业款项净增加额|||
支付原保险合同赔付款项的现金|||
拆出资金净增加额|||
支付利息、手续费及佣金的现金|||
支付保单红利的现金|||
支付给职工及为职工支付的现金||1,218,001,710.06|1,128,452,978.80
支付的各项税费||200,733,408.01|158,360,236.88
支付其他与经营活动有关的现金|第十一节七、78（2）|337,092,309.29|365,769,844.75
经营活动现金流出小计||6,055,422,296.66|5,483,768,486.48
经营活动产生的现金流量净额||1,526,815,234.44|873,593,060.90
page|94
二、投资活动产生的现金流量：|||
收回投资收到的现金|||
取得投资收益收到的现金||240,000.00|
处置固定资产、无形资产和其他长期资产收回的现金净额||4,456,034.87|19,737,035.21
处置子公司及其他营业单位收到的现金净额|||
收到其他与投资活动有关的现金|第十一节七、78（3）|7,059,428,551.86|7,870,575,069.22
投资活动现金流入小计||7,064,124,586.73|7,890,312,104.43
购建固定资产、无形资产和其他长期资产支付的现金||1,876,570,902.24|920,971,277.52
投资支付的现金|||
质押贷款净增加额|||
取得子公司及其他营业单位支付的现金净额|||7,239,163.89
支付其他与投资活动有关的现金|第十一节七、78（4）|7,541,000,000.00|7,608,000,000.00
投资活动现金流出小计||9,417,570,902.24|8,536,210,441.41
投资活动产生的现金流量净额||-2,353,446,315.51|-645,898,336.98
三、筹资活动产生的现金流量：|||
吸收投资收到的现金||174,749,288.00|
其中：子公司吸收少数股东投资收到的现金|||
取得借款收到的现金||1,835,614,426.58|91,346,780.39
收到其他与筹资活动有关的现金|第十一节七、78（5）|1,168.00|17,708,153.99
筹资活动现金流入小计||2,010,364,882.58|109,054,934.38
偿还债务支付的现金||109,357,330.54|17,674,271.39
分配股利、利润或偿付利息支付的现金||187,728,107.34|322,857,857.93
其中：子公司支付给少数股东的股利、利润|||
支付其他与筹资活动有关的现金|第十一节七、78（6）|302,057,128.85|1,050,000.00
筹资活动现金流出小计||599,142,566.73|341,582,129.32
筹资活动产生的现金流量净额||1,411,222,315.85|-232,527,194.94
四、汇率变动对现金及现金等价物的影响||-15,237,608.24|1,944,732.54
五、现金及现金等价物净增加额||569,353,626.54|-2,887,738.48
加：期初现金及现金等价物余额||1,011,383,151.33|1,014,270,889.81
六、期末现金及现金等价物余额||1,580,736,777.87|1,011,383,151.33
