page|89
项目|附注|2020 年度|2019 年度
一、营业总收入||7,063,588,891.52|6,332,122,845.94
其中：营业收入|第十一节七、61|7,063,588,891.52|6,332,122,845.94
利息收入|||
已赚保费|||
手续费及佣金收入|||
二、营业总成本||6,095,786,789.29|5,440,210,474.07
其中：营业成本|第十一节七、61|5,062,836,228.40|4,593,839,472.33
利息支出|||
手续费及佣金支出|||
退保金|||
赔付支出净额|||
提取保险责任准备金净额|||
保单红利支出|||
分保费用|||
税金及附加|第十一节七、62|38,491,215.83|37,756,290.66
销售费用|第十一节七、63|132,057,244.82|195,538,224.11
管理费用|第十一节七、64|433,644,384.73|326,351,491.34
研发费用|第十一节七、65|355,608,921.22|297,183,502.00
财务费用|第十一节七、66|73,148,794.29|-10,458,506.37
其中：利息费用||5,419,300.51|574,529.29
利息收入||17,153,084.82|11,552,475.91
加：其他收益|第十一节七、67|110,233,087.25|77,755,190.96
投资收益（损失以“－”号填列）|第十一节七、68|25,877,266.19|22,044,099.10
其中：对联营企业和合营企业的投资收益|||
以摊余成本计量的金融资产终止确认收益|||
page|90
汇兑收益（损失以“－”号填列）|||
净敞口套期收益（损失以“-”号填列）|||
公允价值变动收益（损失以“－”号填列）|||
信用减值损失（损失以“-”号填列）|第十一节七、71|-14,949,702.12|-27,308,269.12
资产减值损失（损失以“-”号填列）|第十一节七、72|-29,899,799.21|-27,880,705.59
资产处置收益（损失以“－”号填列）|第十一节七、73|-2,078,872.61|-9,491,861.36
三、营业利润（亏损以“－”号填列）||1,056,984,081.73|927,030,825.86
加：营业外收入|第十一节七、74|499,100.58|774,719.92
减：营业外支出|第十一节七、75|3,727,673.29|15,806,683.74
四、利润总额（亏损总额以“－”号填列）||1,053,755,509.02|911,998,862.04
减：所得税费用|第十一节七、76|129,086,604.03|134,925,201.62
五、净利润（净亏损以“－”号填列）||924,668,904.99|777,073,660.42
（一）按经营持续性分类|||
1.持续经营净利润（净亏损以“－”号填列）||924,668,904.99|777,073,660.42
2.终止经营净利润（净亏损以“－”号填列）|||
（二）按所有权归属分类|||
1.归属于母公司股东的净利润（净亏损以“-”号填列）||920,988,701.28|837,086,594.52
2.少数股东损益（净亏损以“-”号填列）||3,680,203.71|-60,012,934.10
六、其他综合收益的税后净额|||
（一）归属母公司所有者的其他综合收益的税后净额|||
1．不能重分类进损益的其他综合收益|||
（1）重新计量设定受益计划变动额|||
（2）权益法下不能转损益的其他综合收益|||
（3）其他权益工具投资公允价值变动|||
（4）企业自身信用风险公允价值变动|||
2．将重分类进损益的其他综合收益|||
page|91
（1）权益法下可转损益的其他综合收益|||
（2）其他债权投资公允价值变动|||
（3）金融资产重分类计入其他综合收益的金额|||
（4）其他债权投资信用减值准备|||
（5）现金流量套期储备|||
（6）外币财务报表折算差额|||
（7）其他|||
（二）归属于少数股东的其他综合收益的税后净额|||
七、综合收益总额||924,668,904.99|777,073,660.42
（一）归属于母公司所有者的综合收益总额||920,988,701.28|837,086,594.52
（二）归属于少数股东的综合收益总额||3,680,203.71|-60,012,934.10
八、每股收益：|||
（一）基本每股收益(元/股)||1.10|1.02
（二）稀释每股收益(元/股)||1.10|1.02
